baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NM_007195.2	198.145211569987	-1.08507477352692	0.287174633663282	-3.77844923030072	0.000157808015833641	0.0409283140493928
NM_013406.2	700.547346548749	1.17588412633277	0.29154534284246	4.03328043201901	5.50035740038604e-05	0.0197459723127305
NM_014308.3	60.010745176316	2.58442358873237	0.593319000231276	4.35587531787278	1.32536206864408e-05	0.00791969470658209
NM_014448.3	61.2700362499272	2.30455742456676	0.626008722728357	3.68135034049161	0.000232001956172662	0.0489763066416056
NM_014501.2	2032.23242676421	2.01899049965692	0.492606422045539	4.09858745095751	4.1567918312963e-05	0.0173363684499995
NM_015068.3	590.759467925332	-0.909448741802868	0.22258795167987	-4.08579500794748	4.39261483813842e-05	0.0173363684499995
NM_015374.2	173.983425915111	2.15907079930251	0.575944421725176	3.7487485213161	0.000177719176255975	0.0429066709606867
NM_015975.4	747.507466166278	-1.30353757759899	0.2697955646991	-4.83157526719467	1.35456989948079e-06	0.00209931903787338
NM_016056.3	178.18192898194	-1.38202264259432	0.303503603164502	-4.55356255472606	5.2744977780242e-06	0.00459112517549608
NM_016354.3	224.624077375419	1.82278759621891	0.415547505393114	4.38647223858203	1.15203860841873e-05	0.00762529554751489
NM_017457.5	388.291156105093	1.3131699252844	0.33804974274115	3.88454644170492	0.000102521095332562	0.0329009870687961
NM_018121.3	642.811757576587	-1.05008501103906	0.20443626655991	-5.13649084239824	2.79915983881882e-07	0.000580825259800307
NM_018176.3	170.140819032659	-1.48034131088829	0.388922136743321	-3.8062665274959	0.000141080346112379	0.0396343065069212
NM_018445.5	2570.83798110325	0.808503613174635	0.194045384572169	4.16656966594296	3.09217425435605e-05	0.0144472747404626
NM_020199.2	1295.89621967619	-1.13682001499544	0.253363290273038	-4.48691684486074	7.22612615989132e-06	0.00581216269088928
NM_020401.2	1486.57678422223	-0.985761429012695	0.192330514505557	-5.12535117761676	2.96983671931497e-07	0.000580825259800307
NM_020752.2	606.141842398485	-1.1316027518694	0.220409784092477	-5.13408584164582	2.83518679537044e-07	0.000580825259800307
NM_020813.3	138.138579509756	-1.02571453586367	0.277159938428144	-3.70080373693545	0.000214917658135548	0.0480855557508768
NM_021927.2	1301.21892593422	-0.921677080651799	0.217667375453356	-4.23433727140843	2.29226701124081e-05	0.0114803070953518
NM_022153.1	683.881842558452	1.38094477588815	0.368450587481201	3.7479782169125	0.00017826573185643	0.0429066709606867
NM_030650.2	271.391179298271	-1.13531364958791	0.271219164144223	-4.18596397186813	2.83958390325651e-05	0.0136691545742973
NM_030775.2	65.4219768595529	1.74203069771684	0.466779811726574	3.73201808208721	0.000189951862528993	0.0443340876167419
NM_031442.3	147.26569003662	-1.20388068399061	0.325923916574995	-3.69374759803366	0.000220973143504157	0.0484989747460792
NM_032124.4	62.4185191668685	-1.49506187354876	0.370104877389849	-4.03956274257349	5.35509416965826e-05	0.0196276500421342
NM_032169.4	506.668961704934	-1.35438899110782	0.226044055184246	-5.99170365265243	2.07654071176803e-09	1.65334915365378e-05
NM_032409.2	1585.45129077863	1.29510596211011	0.337102411266645	3.84187688614808	0.000122097077980995	0.0378453294100896
NM_133467.2	59.1344820945707	2.81617736556233	0.696991701340437	4.04047474330947	5.33431098063807e-05	0.0196276500421342
NM_138370.2	103.44620019555	1.83957143671211	0.43430908805797	4.23562731541682	2.27914522255871e-05	0.0114803070953518
NM_139215.2	196.210386478112	-1.51502574890147	0.286921463768524	-5.28028028646797	1.28986415565237e-07	0.000390288324659346
NM_144597.2	96.9929295235198	-1.20209226457314	0.290954137246502	-4.1315524018643	3.60321526000668e-05	0.0161236270458693
NM_152245.2	117.304826496152	1.6970005056048	0.455471355699213	3.7258116989589	0.000194687705813986	0.0444994467727781
NM_152246.2	110.496194139972	1.69347833318664	0.455405539097112	3.71861601978784	0.000200317283244685	0.0454591457569064
NM_152485.3	540.499219938976	-0.876023239969868	0.222498447216485	-3.93721057800246	8.24342638129016e-05	0.0274242826764366
NM_152793.2	406.432462521192	-0.956903279813053	0.23371699197837	-4.09428202764825	4.23478591522794e-05	0.0173363684499995
NM_170601.4	72.3416430092841	-1.64559204506675	0.3186461573792	-5.16432414751652	2.41309213584063e-07	0.000580825259800307
NM_173054.2	73.9788763373869	1.91733998470905	0.478024265405862	4.01096790155863	6.04703320068434e-05	0.0212287615269549
NM_182746.2	3740.76911805505	-0.871991152800848	0.185203616611539	-4.70828361105838	2.49811367312278e-06	0.0027848270003082
NM_198947.3	305.714929283511	-1.11340206853886	0.279357281035823	-3.98558456901678	6.73141963810087e-05	0.0233731074668965
NM_199161.4	253.324790891925	1.83605732536725	0.44695503110735	4.10792405853077	3.99231319189439e-05	0.0172571132543778
NM_203350.2	1206.66098968001	-1.06455648600034	0.257328558322047	-4.13695430053298	3.51946169065295e-05	0.0159738310533907
NM_207361.5	50.0003518432622	-1.67139122168171	0.430013547079197	-3.88683387543111	0.00010156020640675	0.0329009870687961
NR_002451.2	319.646710770317	-0.984203226194558	0.257470845220205	-3.82258125323978	0.000132061940966914	0.0396343065069212
NR_003334.2	121.347278390466	-1.2959588580996	0.295302764521618	-4.38857678897457	1.14094849914187e-05	0.00762529554751489
NR_003932.2	270.665415166628	1.32104199520052	0.28782173287943	4.58979237594236	4.4368711759084e-06	0.00420787564566525
NR_024117.2	454.870061245067	1.11611960008579	0.296931669501801	3.75884324483961	0.000170700738808355	0.042535946452394
NR_026757.1	1807.88112601185	-0.855798636086185	0.194550564518828	-4.39884941070609	1.08826304180725e-05	0.00756397199160881
NR_027033.2	84.4829933597659	2.46359805816303	0.539198421992582	4.56900086810143	4.90054753245721e-06	0.00451290712039704
NR_027442.1	113.874368690084	-1.54962051603982	0.276871466112142	-5.59689497007314	2.18224818021333e-08	0.000115553678222596
NR_028502.1	696.489109958638	1.33301014366441	0.25353225262541	5.25775371717268	1.45825630192877e-07	0.000402871834509382
NR_028503.1	473.211436420963	1.38840182595133	0.229443810606406	6.05116268894709	1.43804128393772e-09	1.65334915365378e-05
NR_028504.1	396.614278464562	1.34782552168236	0.2328879461082	5.78744217640253	7.14662762893166e-09	4.54111012797575e-05
NR_028505.1	372.705493781788	1.31814869187103	0.23788627625364	5.541087584496	3.00598813854236e-08	0.000146928075614814
NR_029494.1	47.8245020660353	1.79554873451469	0.452392857436804	3.96900327889354	7.21738888603691e-05	0.0243429078757225
NR_033417.1	1242.13099648567	-0.843083032777176	0.223847856823669	-3.76632166481404	0.000165670322442164	0.0424990261996396
NR_033752.2	90.4617617917518	2.61027021978054	0.601112452019713	4.34239918173404	1.409351643966e-05	0.00806783983431421
NR_036515.1	313.577451156156	1.44160922381936	0.270143366144497	5.33645983758214	9.47788537103494e-08	0.000345858922273711
NR_036592.1	4882.19306528248	-1.10114567295437	0.210459159318226	-5.23211095455044	1.6758510195133e-07	0.00044369552284131
NR_037709.1	136.234483053154	1.82464422931961	0.451618415358375	4.04023433781301	5.33978204691773e-05	0.0196276500421342
NR_038192.1	713.98698102204	1.18200747194074	0.292975923284738	4.0344867205759	5.47217845667458e-05	0.0197459723127305
