pathway	pval	padj	log2err	ES	NES	size	leadingEdge
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.00050634585221764	0.00421954876848033	0.477270815362862	0.406225905687665	1.70730730165763	189	BMP1, AREG, TGFBI, MSX1, FAP, CAP2, HTRA1, TPM2, DKK1, CCN2, IL32, CDH11, TGM2, FSTL1, IL6, NNMT, MMP2, EMP3, CCN1, GADD45B, FAS, BASP1, THBS1, COLGALT1, SFRP1, ITGB5, MYL9, TAGLN, CAPG, CXCL8, COL4A1, MMP14, COL4A2, SDC4, FSTL3, LAMC2, PCOLCE2, GADD45A, COL7A1, SAT1, CALU, TNFAIP3, CADM1, CD59, FN1, SLC6A8, SCG2, SPARC, ITGA2, SPP1, DAB2, COL12A1, IGFBP4, TGFBR3, FBLN5, LOXL1
HALLMARK_ESTROGEN_RESPONSE_EARLY	0.00201601423586823	0.0126000889741764	0.431707695803346	-0.359704436192106	-1.52564822941691	191	CLDN7, NRIP1, CELSR1, DEPTOR, SLC27A2, KCNK15, ABCA3, NADSYN1, NAV2, TJP3, MAPT, MLPH, RET, SULT2B1, MSMB, NXT1, SYBU, ADD3, GREB1, KLF4, MED13L, TBC1D30, P2RY2, MINDY1, SLC26A2, HR, RBBP8, SNX24, CLIC3, RASGRP1, LRIG1, MYB, FKBP5, TIAM1, FRK, FOXC1, ENDOD1, STC2, SLC1A4, ELOVL2, FCMR, GAB2, FARP1, RHOBTB3, GJA1, KRT13, SLC1A1, SIAH2, XBP1, CELSR2
HALLMARK_ESTROGEN_RESPONSE_LATE	0.0241649916873229	0.0710735049627145	0.352487857583619	-0.319107762250127	-1.34930107833521	188	NRIP1, CCNA1, SLC27A2, PTGER3, ABCA3, SERPINA5, PRLR, TJP3, TST, MAPT, CPE, GFUS, SORD, RET, NAB2, SULT2B1, PLAC1, CYP4F11, NXT1, ADD3, MEST, KLF4, SLC26A2, HR, RBBP8, UNC13B, RABEP1, CDC6, CLIC3, MYB, JAK1, FKBP5, TIAM1, FRK, FOXC1, SLC1A4, FARP1, ASS1, KRT13, SIAH2, PDCD4, XBP1, CELSR2
HALLMARK_FATTY_ACID_METABOLISM	0.278330019880716	0.376121648487454	0.11331290842208	-0.262151773140498	-1.07556349906352	151	ACOX1, PPARA, MCEE, RETSAT, EHHADH, ODC1, MAOA, ACSM3, HMGCL, ECI1, DLD, ECH1, HSD17B4, CD36, OSTC, NTHL1, ACSL5, ETFDH, BPHL, GABARAPL1, HIBCH, RAP1GDS1, CYP4A11, SUCLG1, ACADS, CBR3, CRAT, BMPR1B, GSTZ1, CYP1A1, PDHA1, RDH11, ALDH1A1
HALLMARK_G2M_CHECKPOINT	0.00243335902643973	0.0135186612579985	0.431707695803346	0.364235103009786	1.53093071279861	199	DDX39A, SRSF1, TRA2B, HMGB3, HNRNPD, TRAIP, E2F4, MT2A, SRSF2, TROAP, MCM3, CBX1, HUS1, SRSF10, GINS2, CKS2, MCM5, ESPL1, SMAD3, KIF2C, BCL3, BIRC5, H2AZ2, SQLE, HMGN2, JPT1, INCENP, TTK, ARID4A, MAD2L1, MCM2, NASP, CKS1B, SFPQ, CASP8AP2, KMT5A, MAP3K20, BUB1, YTHDC1, POLE, HMGA1, DTYMK, PML, ORC6, SNRPD1, RAD54L, FANCC, RASAL2, TACC3, TENT4A, CDK1, AURKB, H2AZ1, RBM14, PLK1, ILF3, CDC20, KIF22, NUSAP1, NCL, MCM6
HALLMARK_GLYCOLYSIS	0.0119548957547773	0.0420163617481097	0.380730400722792	-0.32598187325344	-1.3885464843449	197	GFPT1, SRD5A3, MPI, GALK1, AKR1A1, PDK3, SLC25A10, LHPP, RPE, NDUFV3, ME2, CLN6, HSPA5, AGL, HS2ST1, GFUS, GOT1, DLD, CTH, B4GALT4, NANP, MIOX, AK3, BIK, SDC2, SOX9, RRAGD, PYGL, CITED2, GYS1, HMMR, HK2, STC2, HOMER1, MET, VLDLR, GLRX, GAL3ST1, KIF2A, PYGB, DSC2, COL5A1, ALDH7A1, CACNA1H, KDELR3
HALLMARK_HEDGEHOG_SIGNALING	0.369565217391304	0.46195652173913	0.0952879846194844	-0.3406464625631	-1.06274505848002	34	CELSR1, NF1, ADGRG1, SLIT1, CDK5R1, VLDLR, CDK6, DPYSL2, OPHN1, RASA1
HALLMARK_HEME_METABOLISM	0.00761362043821952	0.0313945207822924	0.407017918923954	-0.345846779978551	-1.46234327267136	189	DCAF10, XK, HEBP1, MOCOS, H1-0, HTATIP2, CAT, SELENBP1, SMOX, PIGQ, NUDT4, ARHGEF12, YPEL5, RANBP10, ALDH1L1, SLC6A9, ALDH6A1, CLIC2, FECH, MOSPD1, SPTB, KLF1, FOXJ2, PSMD9, TCEA1, HTRA2, TNRC6B, RAP1GAP, NFE2L1, SLC30A1, NFE2, BMP2K, SLC7A11
HALLMARK_HYPOXIA	0.0726915520628684	0.139791446274747	0.234392647294686	0.295272714907588	1.24127237565447	193	CDKN1A, ANKZF1, TGFBI, SLC2A3, PKLR, MT2A, CCN2, TGM2, F3, MT1E, IL6, DDIT4, MIF, AMPD3, DUSP1, CCN1, ANXA2, KLF7, PLAC8, P4HA2, PCK1, DTNA, EFNA3, MAFF, PGK1, ENO1, SDC4, TPI1, CAV1, ALDOC, LDHA, ANGPTL4, JMJD6, NCAN, GBE1, GAPDHS, TNFAIP3, STC1, DDIT3, PDGFB, PHKG1, NAGK, SLC2A1, PGAM2, ETS1, IER3, BCAN, IRS2, NDST2, SLC2A5, BHLHE40, ENO3
HALLMARK_IL2_STAT5_SIGNALING	0.046983210527173	0.119922630560928	0.321775918075361	-0.308053440543173	-1.30563876095183	185	TNFRSF21, HUWE1, RABGAP1L, TNFRSF9, GUCY1B1, AHR, PHTF2, ODC1, BATF3, CCNE1, PRAF2, BMPR2, DENND5A, SLC1A5, SMPDL3A, PRNP, P2RX4, RRAGD, CDC6, LRIG1, SNX14, ANXA4, MYO1C, SELL, AHNAK, HK2, TTC39B, TIAM1, GABARAPL1, EEF1AKMT1, FAH, DCPS, IGF2R, RGS16, MAP6, CSF2, MXD1, FURIN, POU2F1, XBP1
