baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
RANP1	227.004592577086	-0.22213448259457	0.273391308070088	-0.812514794865468	0.416496300686893	0.999952062821508
SUCLA2P1	2.27060337677538	-1.00639711385361	2.35552671094864	-0.427249289585981	0.669197764070921	0.999952062821508
LOC105375012	0.255180471104105	-1.4765333912951	4.99454849183901	-0.295629003043564	0.76751342190661	0.999952062821508
HLA-N	2.9546631998344	2.31043189593612	2.30832703494076	1.00091185562683	0.31686942432351	0.999952062821508
RPP21	4.7650359021916	0.463732321297299	1.64855933258127	0.281295499732605	0.778483761714639	0.999952062821508
TRIM39-RPP21	0.740491305028529	-3.02177202111469	4.85782733699363	-0.622041874173481	0.533914333975766	0.999952062821508
TRIM39	1003.83601014336	0.0863666204689001	0.13570342516751	0.636436555394902	0.524491920944938	0.999952062821508
HCG18	3597.19194577196	-0.186693750898796	0.0964164449077389	-1.93632684836538	0.0528276825174948	0.999952062821508
HLA-L	103.11881721936	0.262307195683632	0.373776361783988	0.70177577424017	0.482819009017849	0.999952062821508
HCG17	27.4488692446538	-0.394508009571581	0.706083095316144	-0.558727453168869	0.576347740289781	0.999952062821508
PAIP1P1	111.39304385217	-0.211880819647514	0.376991537777823	-0.562030704711425	0.574095099350465	0.999952062821508
TRIM26	11859.6593305767	0.0292173325956307	0.0802305945583303	0.364166970922654	0.715733329445585	0.999952062821508
TRIM15	152.361467063322	-0.0387965157223224	0.307880657859593	-0.126011539640192	0.899722790079597	0.999952062821508
TRIM10	25.114515207137	-0.327507184637709	0.759784180162215	-0.431052913694235	0.666429896630804	0.999952062821508
TRIM40	11.8772257360859	-0.395524676125216	1.21930582529702	-0.324385127930368	0.745646477734902	0.999952062821508
LOC124900227	0.474280542567746	2.3669606385028	4.89679714730444	0.483369142584505	0.628833654084121	0.999952062821508
TRIM31-AS1	15.4459013763803	0.0536992445752647	0.979227163670779	0.0548383935490158	0.956267212778827	0.999952062821508
TRIM31	3.14797441750773	0.607407986407087	2.24062579014328	0.271088545476505	0.786322931223019	0.999952062821508
RNF39	443.086383149164	-0.00822609628679622	0.18855565726306	-0.0436268866508722	0.965201819648522	0.999952062821508
PPP1R11	4104.58586751563	-0.141313916018442	0.0902131998233886	-1.56644389396556	0.117244733789869	0.999952062821508
POLR1H	2090.18017330292	-0.0324213620405726	0.108136907718724	-0.299817728512306	0.764316191671661	0.999952062821508
HLA-J	1.67802209880734	2.4959989658862	3.31322210289387	0.75334489761677	0.451242685554224	0.999952062821508
HCG4P3	36.7649394275038	-0.0290304268735196	0.611122143631161	-0.04750347729347	0.962111958986869	0.999952062821508
ZNRD1ASP	385.174805354584	-0.0522264922618496	0.201601839324329	-0.259057617911063	0.795590784749393	0.999952062821508
LOC353007	7.48620984088199	0.00762867565117769	1.37473053502955	0.00554921525112827	0.995572389550382	0.999952062821508
MCCD1P2	5.17211673202686	0.667685042913445	1.59405249380231	0.41886013510183	0.675318353070996	0.999952062821508
HCG9	6.37149858384253	0.626393095837668	1.47861393534148	0.423635325534116	0.671831788475087	0.999952062821508
MICD	28.908530017504	-0.121895985358324	0.681993127524659	-0.17873491746281	0.858145850470725	0.999952062821508
HLA-A	12834.983519983	-0.0373432596998465	0.0793746290922516	-0.470468462365287	0.638020361178985	0.999952062821508
HLA-K	11.3267940625666	0.103436098154543	1.29435781063175	0.0799130636868162	0.936306399740761	0.999952062821508
HCG4B	13.8821896813026	-0.588339459642291	1.02927433781379	-0.571606070439823	0.56758888195106	0.999952062821508
LOC353008	2.74622404697417	-0.820382430385604	2.12473566627073	-0.386110349352545	0.699414945385581	0.999952062821508
MCCD1P1	2.52712397551053	-1.97130698188546	2.4487324306928	-0.805031598053254	0.420801445951987	0.999952062821508
HLA-H	142.670485392669	0.00981839155810758	0.324278547370354	0.0302776475278031	0.975845623087412	0.999952062821508
HCP5B	1.99738270585105	-0.0158401222737975	2.44253893226179	-0.00648510534042114	0.994825670842831	0.999952062821508
MICF	0.24683043500951	-1.45232749138752	4.99626679196163	-0.290682533951976	0.771294130952833	0.999952062821508
LOC105375010	0.24683043500951	-1.45232749138752	4.99626679196163	-0.290682533951976	0.771294130952833	0.999952062821508
HLA-G	0.24683043500951	-1.45232749138752	4.99626679196163	-0.290682533951976	0.771294130952833	0.999952062821508
MICG	0.474280542567746	2.3669606385028	4.89679714730444	0.483369142584505	0.628833654084121	0.999952062821508
