"transcript","MCF10A_norm","MDAMB_norm","log2FoldChange"
"L1FLnI_14q12na",1.02409479111634,7.81177686811535,2.12215610857755
"L1FLnI_14q13.1b",1.02409479111634,5.85883265108651,1.76068620073967
"L1FLnI_14q21.1ia",1.02409479111634,8.78824897662977,2.27377394368893
"L1FLnI_14q21.1wa",1.02409479111634,3.90588843405768,1.27723757061897
"L1FLnI_14q21.2x",1.02409479111634,5.85883265108651,1.76068620073967
"L1FLnI_14q21.3f",1.02409479111634,3.90588843405768,1.27723757061897
"L1FLnI_14q22.1k",1.02409479111634,0,-1.01727685498835
"L1FLnI_14q22.3i",1.02409479111634,0,-1.01727685498835
"L1FLnI_14q22.3o",1.02409479111634,0,-1.01727685498835
"L1FLnI_14q23.1w",1.02409479111634,0,-1.01727685498835
"L1FLnI_14q23.2f",1.02409479111634,8.78824897662977,2.27377394368893
"L1FLnI_14q23.3h",1.02409479111634,6.83530475960093,1.95271253542285
"L1FLI_14q24.2",1.02409479111634,9.76472108514419,2.41096217953493
"L1FLnI_14q31.1m",1.02409479111634,0,-1.01727685498835
"L1FLnI_15q11.2b",1.02409479111634,0,-1.01727685498835
"L1FLnI_15q12d",1.02409479111634,0,-1.01727685498835
"L1FLnI_15q14j",1.02409479111634,4.8823605425721,1.53911835783911
"L1FLnI_15q14k",1.02409479111634,0,-1.01727685498835
"L1FLnI_15q15.3c",1.02409479111634,9.76472108514419,2.41096217953493
"L1FLnI_15q21.1q",1.02409479111634,3.90588843405768,1.27723757061897
"L1FLnI_15q21.2d",1.02409479111634,0,-1.01727685498835
"L1FLnI_15q21.2e",1.02409479111634,0,-1.01727685498835
"L1FLnI_15q21.2l",1.02409479111634,11.717665302173,2.65148508614008
"L1ORF2_15q21.2",1.02409479111634,11.717665302173,2.65148508614008
"L1FLnI_15q21.3f",1.02409479111634,0,-1.01727685498835
"L1FLnI_15q24.3c",1.02409479111634,5.85883265108651,1.76068620073967
"L1FLnI_15q25.2n",1.02409479111634,0,-1.01727685498835
"L1FLnI_15q25.3m",1.02409479111634,0,-1.01727685498835
"L1FLnI_15q26.2k",1.02409479111634,24.4118027128605,3.65014996368275
"L1FLI_16p13.2",1.02409479111634,10.7411931936586,2.53623026905414
"L1FLnI_16p12.1b",1.02409479111634,0,-1.01727685498835
"L1FLnI_16p11.2s",1.02409479111634,4.8823605425721,1.53911835783911
"L1FLnI_16p11.2v",1.02409479111634,5.85883265108651,1.76068620073967
"L1FLnI_16p11.2x",1.02409479111634,0,-1.01727685498835
"L1FLnI_16p11.1b",1.02409479111634,5.85883265108651,1.76068620073967
"L1FLnI_16q12.2e",1.02409479111634,6.83530475960093,1.95271253542285
"L1FLnI_16q21b",1.02409479111634,0,-1.01727685498835
"L1FLnI_16q21l",1.02409479111634,4.8823605425721,1.53911835783911
"L1FLnI_16q21o",1.02409479111634,7.81177686811535,2.12215610857755
"L1FLnI_16q22.1",1.02409479111634,7.81177686811535,2.12215610857755
"L1FLnI_17p13.3f",1.02409479111634,3.90588843405768,1.27723757061897
"L1FLnI_17q12g",1.02409479111634,3.90588843405768,1.27723757061897
"L1FLnI_17q21.2a",1.02409479111634,8.78824897662977,2.27377394368893
"L1FLnI_17q22g",1.02409479111634,0,-1.01727685498835
"L1FLnI_17q22ca",1.02409479111634,0,-1.01727685498835
"L1FLnI_17q23.2f",1.02409479111634,7.81177686811535,2.12215610857755
"L1FLnI_17q24.2a",1.02409479111634,8.78824897662977,2.27377394368893
"L1FLnI_18p11.32p",1.02409479111634,10.7411931936586,2.53623026905414
"L1FLnI_18p11.31h",1.02409479111634,3.90588843405768,1.27723757061897
"L1FLnI_18p11.31n",1.02409479111634,0,-1.01727685498835
"L1FLnI_18q11.2a",1.02409479111634,3.90588843405768,1.27723757061897
