pathway	pval	padj	log2err	ES	NES	size	leadingEdge
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	0.229540918163673	0.520215543421919	0.126875729929857	-0.245903224420525	-1.09803057886289	295	UNC5B, PTPN13, THEM4, FGR, PECAM1, PPARA, RRAS, CAT, ARFGEF1, SPECC1L, CCDC88A, PIK3CA, FGF2, HIP1, BAG4, INSR, NF1, ERBB3, CCR7, RET, CD2AP, SMPD3, CBL, MYORG, RNF41, SEMA5A, FLT1, KLF4, PIK3CB, NKX3-1, P2RX4, PDCD6, MST1R, PTK2, RASGRP1, RASD2, PIK3C2A, COL6A3, PIK3C2G, PRKCA, PHLPP1, DRD2, PIP5KL1, PDGFRA, GAB2
GOBP_PHOSPHATIDYLINOSITOL_3_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.213883677298311	0.504420333169685	0.127505315300183	-0.424528639561249	-1.21900297605595	23	PIK3CA, PIK3CB, UVRAG, PIK3C2A, PIK3C2G, ATM, FIG4, INPP4A
GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS	0.113636363636364	0.379158078043926	0.181383128498408	-0.3158972422761	-1.23025931463258	114	ITPKA, PIGP, TMEM150A, PIGQ, MTMR7, PIK3CA, PITPNM1, PIGV, PITPNM3, PI4K2B, PIGZ, PIGN, PIK3CB, TPTE2, UVRAG, DPM1, PLCG2, PIK3C2A, MTMR6, PIK3C2G, PIGF, ATM, PIP5KL1, PTEN, GPAA1, FIG4, PI4KA, INPP5J, CDS1
GOBP_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION	0.471698113207547	0.687725212884594	0.0791316651768349	-0.335508659753471	-1.00677939900034	28	MTMR9, MTMR7, PIP4P2, MTMR6, PTEN, FIG4, INPP5J
GOBP_PHOSPHATIDYLINOSITOL_MEDIATED_SIGNALING	0.231775700934579	0.522029537212695	0.121543282035469	-0.411342000492493	-1.19254624769452	24	PIK3CA, PLCB1, PIK3CB, PLCG2, PIK3C2A, PIK3C2G, RPS6KB1, PLCB3, PI4KA
GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS	0.0132470847393368	0.110091400438403	0.380730400722792	-0.341831621450149	-1.38873320757511	145	MTMR9, ITPKA, PIGP, PLA2G4D, TMEM150A, PIGQ, MTMR7, PIK3CA, PITPNM1, PIGV, PITPNM3, PI4K2B, PLCB1, PIGZ, PIGN, PIK3CB, TPTE2, UVRAG, DDHD1, PLCD1, DPM1, PLCG2, PIK3C2A, PIP4P2, MTMR6, PIK3C2G, PIGF, ATM, PIP5KL1, PTEN, PLCB3, GALR2, GPAA1, FIG4, PI4KA, INPP5J
GOBP_PHOSPHATIDYLINOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	0.379439252336449	0.635002748763057	0.0905428948469474	-0.301352001865059	-1.03502157994076	54	ITPKA, TMEM150A, PIK3CA, PI4K2B, PIK3CB, UVRAG, PIK3C2A, PIK3C2G, ATM, PIP5KL1, FIG4, PI4KA, INPP4A, IMPA1, SMG1
GOBP_PHOSPHATIDYLSERINE_METABOLIC_PROCESS	0.703213610586011	0.81904041571392	0.0593487680335629	-0.295921490006279	-0.843050751602188	22	PLA1A, SERINC5, PLSCR1, MBOAT1, OSBPL10, OSBPL8
GOBP_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.238636363636364	0.530406605113636	0.120433371642259	-0.289187269050549	-1.12623753489954	114	P2RY4, ITPR1, ADRA1D, PTGER3, GNAQ, S1PR1, PKD2, PARD3, ADGRG1, PLCB1, ADGRG2, CHRM3, GRID1, P2RY2, PRKD3, TAAR1, CHGA, DRD2, CCKBR, HOMER1, DGKG, PLCB3, GALR2
GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS	0.261904761904762	0.549630458904652	0.117249716749792	-0.247371377974701	-1.07613005452963	239	SRD5A3, ITPKA, PIGP, RAB38, SERAC1, FITM2, TMEM150A, PIGQ, SELENOI, MTMR7, PIK3CA, PITPNM1, PIGV, DHDDS, PITPNM3, SLC44A2, GGPS1, SPTLC2, SERINC5, PI4K2B, PIGZ, PIGN, ACSL3, PIK3CB, TPTE2, UVRAG, FITM1, SLC44A3, DPM1, PLCG2, PIK3C2A, PLD1, MTMR6, PIK3C2G, PIGF, ATM, PIP5KL1, DGKG, PTEN, GPAA1, XBP1, FIG4, PI4KA, AGPAT1, INPP5J, ABHD8
GOBP_PHOSPHOLIPID_CATABOLIC_PROCESS	0.0583657587548638	0.277986468176765	0.261663521711573	-0.418744697160213	-1.40782202966698	49	GDPD1, PLA2G4D, GPCPD1, SMPDL3B, PNPLA7, SMPD3, PLCB1, SMPDL3A, PLPP6, PLCG2, PLD1, ETNPPL, PLA2G4F
GOBP_PHOSPHOLIPID_DEPHOSPHORYLATION	0.187007874015748	0.474750804498635	0.141225119642531	-0.374375868646702	-1.22453814107209	41	EPHX2, MTMR9, MTMR7, PLPP6, PIP4P2, MTMR6, PTEN, PLPP4, FIG4, INPP5J, SGPP1
GOBP_PHOSPHOLIPID_HOMEOSTASIS	4.21248917051239e-05	0.00298194048737543	0.557332238758646	-0.803336128369391	-2.0573361262772	15	TLCD2, ABCB11, ABCG1, ABCA3, TLCD1
GOBP_PHOSPHOLIPID_METABOLIC_PROCESS	0.0239677264490591	0.155444183315136	0.352487857583619	-0.279317383537741	-1.26852394980617	356	GDPD1, SRD5A3, MTMR9, ITPKA, PIGP, ALOX15B, RAB38, SERAC1, PLA2G4D, FITM2, TMEM150A, ABCA3, PLA2G12A, PIGQ, SELENOI, PLA1A, MTMR7, PIK3CA, PITPNM1, GPCPD1, PIGV, DHDDS, PITPNM3, SLC44A2, GGPS1, SPTLC2, SMPDL3B, SERINC5, PNPLA7, PI4K2B, SMPD3, PLCB1, PIGZ, PIGN, SMPDL3A, ACSL3, PIK3CB, TPTE2, PLPP6, UVRAG, FITM1, DDHD1, SLC44A3, PLCD1, DPM1, PLCG2, PIK3C2A, PLD1, PIP4P2, MTMR6, PIK3C2G, PIGF, ATM, PIP5KL1, PLAA, ETNPPL, DGKG, PTEN, GPLD1, PLCB3, PLA2G4F, PLPP4, GALR2, GPAA1, XBP1, FIG4, PI4KA, AGPAT1, INPP5J, ABHD8
GOBP_PHOSPHOLIPID_TRANSLOCATION	0.360078277886497	0.622245009467757	0.096240602328129	-0.318257768461769	-1.06954766569169	50	ATP11B, ATP9A, ATP8B2, ATP8B3, ABCA4, ATP11A, SERINC5
GOBP_PHOSPHOLIPID_TRANSPORT	0.350674373795761	0.617159091084855	0.096887770327544	-0.280242630474682	-1.05662144328087	98	ATP11B, ABCG1, ABCA3, ATP9A, ATP8B2, PITPNM1, ATP8B3, PITPNM3, ABCA4, ABCA12, ATP11A, SERINC5, PITPNA, PRELID3B
GOBP_PHOTOPERIODISM	0.656603773584906	0.790895248605287	0.0625237414724762	-0.296367563267253	-0.889326545099147	28	PPP1CB, CLOCK, MTA1, PER3
GOBP_PHOTORECEPTOR_CELL_DEVELOPMENT	0.154440154440154	0.435319259625733	0.155241966228839	-0.374839677527234	-1.26192617025037	48	PRPH2, CRB1, RPGRIP1L, BBS1, HCN1, PRKCI, CABP4, FSCN2, IFT140, NPHP4, THRB
