"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","transcript","LLY_norm","GSK_norm"
443.623363569349,0.134357033319851,0.459902349198268,0.292142524503453,0.770177654279851,0.999999359719567,"L1FLnI_Xq21.1oc",464.660372875569,422.586354263129
390.628437202941,0.177236802855137,0.39784623837434,0.445490709122583,0.655965172540249,0.999999359719567,"L1FLnI_16q12.1n",414.667417291833,366.58945711405
371.837001677698,-0.0538793531302618,0.424519705937825,-0.126918379468945,0.89900499956748,0.999999359719567,"L1FLnI_11p15.2f",365.269973577894,378.404029777501
498.097601354048,0.209599052136107,0.472645862488209,0.443458980118199,0.657433783050162,0.999999359719567,"L1FLnI_1q42.2c",534.476656267392,461.718546440703
503.323086119565,0.185521328396174,0.442144682522198,0.419594163923616,0.674781952496736,0.999999359719567,"L1FLnI_5q13.3b",535.56308521116,471.08308702797
434.497036465356,0.244464806798288,0.424391950404301,0.576035446867916,0.564591222561963,0.999999359719567,"L1FLnI_6q14.2j",471.411948188263,397.582124742449
234.650641930769,-0.465866730041528,0.430091438176349,-1.08318066506246,0.278728240070731,0.999999359719567,"L1FLnI_20p11.21u",197.011209534683,272.290074326855
302.374537496734,0.145691019340999,0.410234905571586,0.35514047527966,0.722484355517759,0.999999359719567,"L1FLnI_1q42.12b",317.581887907931,287.167187085536
335.861255622922,-0.106575495823271,0.409133064104591,-0.260491036226849,0.794485028776547,0.999999359719567,"L1FLnI_8q21.3da",323.740109973177,347.982401272668
376.905139659008,-0.0396553774008852,0.445467627440445,-0.0890196614931053,0.929066284540875,0.999999359719567,"L1FLnI_12p13.33a",372.126510924874,381.683768393143
286.543016856077,0.266014754255338,0.426711182004833,0.623407038469232,0.533017073873481,0.999999359719567,"L1FLnI_1q44b",312.937520506013,260.148513206141
483.682234126499,0.00372979464254561,0.501641040364843,0.00743518640307606,0.994067634221182,0.999999359719567,"L1FLnI_1q31.2m",484.60345064432,482.761017608679
238.094807641156,-0.0156394510071096,0.453525402966645,-0.0344841786255131,0.972491058473044,0.999999359719567,"L1FLnI_11p12ma",236.75777546353,239.431839818783
295.996581001833,-0.140324232550569,0.399281487758243,-0.351441869590338,0.725256875729115,0.999999359719567,"L1FLnI_1p22.2q",281.673886204177,310.319275799488
312.895292954208,0.202199077160411,0.403782541424343,0.500762307471625,0.616538415727578,0.999999359719567,"L1FLnI_5q31.1d",335.058140645456,290.732445262961
526.174732890792,0.470375572276756,0.492159841454466,0.955737410201263,0.339204917016351,0.999999359719567,"L1FLnI_8q23.1y",611.375635550776,440.973830230809
307.280888827243,-0.057396199345786,0.417434960503587,-0.137497346356769,0.890637690125407,0.999999359719567,"L1FLnI_6q24.2j",301.506950217031,313.054827437454
