baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SDCBP	48232.1591573968	-0.901688574583214	0.118894502483418	-7.58393832977239	3.35220542673704e-14	7.89768434857899e-13
H3C4	2238.00407296387	1.24968052242221	0.164906304340547	7.57812460487563	3.50585613640028e-14	8.25204658797064e-13
CROT	2369.57747439294	1.10897172786513	0.14635212527117	7.57742141298162	3.52490397744893e-14	8.2892201752234e-13
CPA4	392.795867621334	2.54037421579583	0.335334523552836	7.57564174687659	3.57356691805149e-14	8.39590426835197e-13
STK17B	9699.41471325891	-0.879688418865134	0.116165912260582	-7.5726897998427	3.65574526090367e-14	8.58106177923452e-13
NBEAP1	539.799389972748	1.62821232479637	0.215036299827639	7.57180218456815	3.68081672313101e-14	8.63195582916212e-13
CORO2B	172.624135038725	2.60008123369305	0.343479975550698	7.56981896695539	3.73744697763294e-14	8.75669729773281e-13
HCG18	4510.8671510306	-0.954586079391336	0.126203547811188	-7.56386088939024	3.91278186402985e-14	9.15907431186694e-13
ABCA13	86.5599527249656	4.8107852069299	0.636359316263583	7.559856646991	4.03513823580387e-14	9.43681364457787e-13
GFUS	13290.5661084498	-0.900514950188394	0.119138752460494	-7.55853936347877	4.07620661398469e-14	9.52411284816167e-13
MAPK13	9103.13423862544	0.935370096099002	0.123786668236902	7.55630722937704	4.14673718746035e-14	9.68002774429333e-13
FANCG	1906.20235476774	1.26358831875057	0.167286584986671	7.55343483669802	4.23926658751419e-14	9.88696350282156e-13
NDE1	5394.83050618913	0.894711417789652	0.118555581646406	7.54676756138014	4.46193882373527e-14	1.03967665107859e-12
C10orf90	105.989009884441	3.37025149631942	0.4468429765368	7.54236202265084	4.61534340795453e-14	1.07443844528141e-12
PDXP	2439.73499655845	1.16226661636735	0.154131928493807	7.54072584262803	4.67362743099108e-14	1.08701318184914e-12
EIF1	58245.7972432577	-0.844091251951262	0.111955092364108	-7.53955210189146	4.71588363376614e-14	1.0958405509558e-12
SH3D21	1466.72984241421	1.19097511423016	0.158057421007762	7.5350787494608	4.88040207724213e-14	1.1330362817065e-12
AKR1A1	4527.47624657591	-0.908280046244831	0.120672043820179	-7.52684729197357	5.1980102060322e-14	1.20567325981082e-12
C1QTNF6	703.007034859962	-1.49890879380183	0.199204497679523	-7.52447264626152	5.29335333690212e-14	1.2266708169629e-12
YARS1	30878.7559550968	-0.837902118910686	0.111445963595894	-7.51846089239213	5.54248187572686e-14	1.28323571282738e-12
GCHFR	960.23000110884	-1.26668198172088	0.168576575022202	-7.5139857453745	5.73538323576933e-14	1.32669155539122e-12
MIS18A	767.84585844225	1.43886150757616	0.191525531910373	7.51263548637211	5.79487169813837e-14	1.33923586577303e-12
PXK	3680.00831182738	-1.04788313671868	0.139486741426486	-7.51242108032866	5.80437344620731e-14	1.34021562038085e-12
S100A3	823.5683796459	1.54525573205963	0.20577554643328	7.50942353862567	5.93882934379278e-14	1.3700190736206e-12
ERAP2	1317.18616034144	1.28814134810176	0.171552118143938	7.50874639169984	5.96962444099833e-14	1.37587688021127e-12
HLA-E	17784.6592125008	-0.935324604492987	0.12457230985502	-7.50828659741109	5.99062427167545e-14	1.37946852577785e-12
CPM	719.261972643061	-1.49299364831908	0.198955740186561	-7.50414965116912	6.18286378163185e-14	1.42244963677145e-12
PRDM8	115.783384148462	3.57903908083268	0.47722680862057	7.4996605726697	6.3983298962786e-14	1.47069192958866e-12
PTGS2	432.533202841187	1.69452889408905	0.225973409356588	7.49879775197384	6.44058116027023e-14	1.47906871947486e-12
TRABD2A	2515.23693814047	1.13300898211562	0.151141521837381	7.49634493779061	6.56219633645535e-14	1.50563978645806e-12
C3	573873.627744362	-0.839022152232042	0.111977729993876	-7.49275907162907	6.74406316043431e-14	1.54538656849106e-12
SEC31B	3640.04549272895	-1.15696861072167	0.154412962791815	-7.4926909619728	6.74756503911598e-14	1.54538656849106e-12
SLC22A18	2585.82690110627	-1.159881885611	0.154822425157436	-7.49169175222222	6.7991456588475e-14	1.55580091320331e-12
MND1	354.617658124909	1.90491901711084	0.254454714157655	7.48627913386031	7.08536220190124e-14	1.61983846102353e-12
SPATA17	205.182982558798	-2.50098713269423	0.334534523581638	-7.47602102741991	7.66067042898227e-14	1.74979331376969e-12
AFAP1L1	2330.25529124633	1.04727387296177	0.140104710139951	7.47493693763503	7.72408859525575e-14	1.76269299275703e-12
KLHL17	3305.85244826389	1.11126581615211	0.14866791270227	7.47481952193405	7.73098819267162e-14	1.76269299275703e-12
LMNB2	18331.7785567346	0.830351849671992	0.111176212090761	7.46879061677436	8.09352025396916e-14	1.84370101814031e-12
CDC42EP4	19119.507099572	-1.05751065146395	0.141686430730195	-7.463739795081	8.41006069804965e-14	1.91409674582599e-12
LOC105370765	145.708493101827	-2.75618070811412	0.36956636221655	-7.45787763686975	8.79272675782314e-14	1.99940325953785e-12
AKR1C2	7579.25973185872	-0.923764471326151	0.124010431292173	-7.44908683649143	9.39884957871218e-14	2.13342157816971e-12
FAM201A	823.6744177444	-1.30557412996647	0.175263668643587	-7.44920005424204	9.3907881675321e-14	2.13342157816971e-12
ARSG	844.165298161087	-1.33272058539356	0.179058800276061	-7.44292145004244	9.84826521121525e-14	2.2334427283992e-12
B3GNT2	1992.79713885619	1.02373599971125	0.137550512958195	7.4426185529558	9.87088048095665e-14	2.23657992961747e-12
NPR3	2122.58420846169	-1.03111109532755	0.138654430299063	-7.43655354613305	1.03346086871021e-13	2.33957168038325e-12
HMGCS1	5387.23983539069	1.11881889782214	0.15058094240059	7.43001657438002	1.08584072434573e-13	2.45596727954147e-12
IDI1	4795.84821708984	0.946203401474885	0.127378540447962	7.42827950569458	1.10019288355251e-13	2.48622114980614e-12
ACOT2	1795.8859416135	-1.11483471203623	0.150193577836841	-7.42265234035044	1.14797827716993e-13	2.59190698253226e-12
LOC105378621	498.192686240298	-1.56374059089246	0.210698047750378	-7.4217137158531	1.15614507275276e-13	2.60803389839391e-12
S100A4	4121.58838262488	1.36323575552268	0.183794433715195	7.41717650511183	1.19643456882436e-13	2.69653058396625e-12
CA9	2017.33993456232	3.30355665416373	0.445471987614533	7.41585721664342	1.20840632413289e-13	2.72110453253903e-12
KIRREL1	19209.8526268816	0.980749429419132	0.132271738157997	7.41465594296222	1.21940951627092e-13	2.74345596823213e-12
ATP6V0A1	9661.48842926863	0.858311435051315	0.115787972852815	7.41278574884775	1.23673600654489e-13	2.7799816959122e-12
CCDC113	2057.2087371005	-1.03962883945776	0.140399647432071	-7.40478240845125	1.31365685266498e-13	2.95028330896576e-12
MAP3K20	45572.7737054779	0.85186727645435	0.115056380003213	7.40391168599742	1.32230380522346e-13	2.96708663536837e-12
PPP1R3B	4278.69612859222	1.0062072880837	0.135910829849692	7.40343715947059	1.32703974473088e-13	2.97509227278222e-12
BCAT2	5132.36247333136	-0.919656484903899	0.124329095623868	-7.39695306468029	1.39344773676851e-13	3.12122488654534e-12
LOC124903879	73.127582162588	4.69573227266805	0.635461938895681	7.38947840185109	1.47405907736242e-13	3.29888722164025e-12
PPP1R3E	660.999928346829	-1.38849946432428	0.188009692294921	-7.38525470349805	1.52161819491578e-13	3.40233294013302e-12
BTG3	5114.96395122633	0.963299317446064	0.130450771000873	7.38438960578942	1.53154366885346e-13	3.42152229459298e-12
TPM4	19878.2181587321	0.841688518264293	0.114053204403887	7.37978843000054	1.58541264809244e-13	3.53876330601388e-12
CLSTN3	8744.17627825086	-0.971408969525653	0.131644020523921	-7.37905881072008	1.59412408842965e-13	3.55509214396904e-12
SLC26A4	86.9317485615562	-4.35092205522919	0.589645336602494	-7.37887978610834	1.59626876549195e-13	3.55676053539362e-12
CASP1	3331.75493417248	0.936718245041877	0.127011154997695	7.37508642495911	1.64238474366106e-13	3.65631596604544e-12
SERPINB5	42500.1810024361	0.810430711690352	0.109894833692708	7.37460246726892	1.64836158534567e-13	3.6664168432824e-12
TNIP3	883.385253156949	1.50919344333414	0.204826860267746	7.36814225127185	1.73022114795223e-13	3.84513718988198e-12
TMEM63B	10308.8942274054	0.976817203011911	0.132604671085338	7.36638607838544	1.75315623699612e-13	3.89270994279138e-12
PLA2G12A	6483.97433005751	-0.99251029017391	0.134754866955491	-7.36530199314977	1.76746289201736e-13	3.92105792107125e-12
EPRS1	101253.739572062	-0.827132918579702	0.112304119554874	-7.36511645216673	1.76992294281062e-13	3.92309812946048e-12
CMTM3	248.549430491032	2.17191196377939	0.294965133509426	7.36328371403933	1.79440430172669e-13	3.9739033701196e-12
PPIL6	528.621951150328	-1.60427876274365	0.217934969827432	-7.3612727870794	1.82164873157927e-13	4.0307341351747e-12
DNAI3	550.597798092835	1.66435529391346	0.226168203257489	7.358926984173	1.85394396406754e-13	4.09863236778405e-12
IMPDH1P5	1939.52772911816	-1.13975738660259	0.154971129259823	-7.35464335871028	1.91437550463632e-13	4.2285616090267e-12
FAM83G	10671.7620898457	0.932518622297326	0.126823781652081	7.35286876128272	1.93997394232413e-13	4.28139136595415e-12
CCDC150	299.474483253319	2.35343719763869	0.320157788554666	7.35086660944014	1.96925869543331e-13	4.34225804807754e-12
FLRT3	5792.053606849	-0.988407957249725	0.134695706632266	-7.33808064089367	2.16678611241794e-13	4.77367722414016e-12
RHOD	9747.10143665695	0.873257001544666	0.119009641649378	7.33769961359452	2.1729617687231e-13	4.78314523127398e-12
HLA-F	1787.68036866855	-1.3277251920606	0.180997590199665	-7.33559596343763	2.20737008255436e-13	4.85468922819469e-12
MEFV	2458.03196662817	1.29624211011152	0.176766586337625	7.33307203000279	2.24935959370059e-13	4.9427687775985e-12
TWIST1	2005.42175702267	-1.09972674479975	0.149973047899744	-7.33282919965003	2.25344058698148e-13	4.94746766114174e-12
RASSF7	1997.38962413896	1.13914040943165	0.155455439598703	7.32776165550884	2.34028447031659e-13	5.13370929285297e-12
FANCB	554.915126515855	1.48946366499567	0.203291127504261	7.32675195066965	2.35797676144006e-13	5.16806817214763e-12
ACD	1767.73606506137	1.11488135359334	0.152211911142075	7.32453423144207	2.39729866054654e-13	5.24973364460871e-12
VCAN	16070.2334884326	0.971808401521677	0.132716310229775	7.32244891256518	2.43486024253503e-13	5.32740727292802e-12
P2RY2	2576.80417472903	1.02549873787074	0.140051388761581	7.32230324125178	2.43750562782958e-13	5.32861745318144e-12
MGAT5B	115.588924713043	3.06696955896351	0.419078738196467	7.31836115609781	2.51017550592272e-13	5.47807624548755e-12
ASCC3	34821.2982053119	0.823454934272553	0.112518433416835	7.31840027688607	2.50944398874823e-13	5.47807624548755e-12
APOBEC3B	191.285996689837	2.91454120232746	0.398484994876622	7.31405508312766	2.59198809709782e-13	5.65177678569241e-12
LIPA	12075.075584939	0.886454108649387	0.121258198670989	7.31046740232892	2.66214728209091e-13	5.79979187171012e-12
TMEM125	331.476897631219	-2.10660965441888	0.288357888129962	-7.30553850314455	2.76158485108958e-13	6.01128572543158e-12
VEGFC	947.83301914368	1.3637739913911	0.186772351268553	7.30179805591342	2.83947234394691e-13	6.17554924471733e-12
PLXDC1	184.372510549874	-2.97763684994675	0.408026703271099	-7.29765190874864	2.92833032770231e-13	6.36337173941317e-12
ACADSB	5476.63787436133	-0.935001668164001	0.12816320072504	-7.29539885766387	2.97775599680968e-13	6.46525914124031e-12
LDLR	31987.7634496681	0.79943597505374	0.109613271510999	7.29324071833327	3.02586747750304e-13	6.56412205426297e-12
RPS6KA4	5968.43518832013	0.969623316631152	0.133018559204907	7.28938369522939	3.11376099126498e-13	6.74904382344992e-12
NDC1	9502.14741130219	0.880093429089436	0.120818441456845	7.28442958274541	3.23034148732718e-13	6.99577695571842e-12
LOC105374287	110.103136594156	-3.21139056173411	0.441079645716367	-7.28074984398435	3.31969758717146e-13	7.18318251062726e-12
C15orf62	412.3082737259	-2.05102170891524	0.281711796925209	-7.28056734329718	3.32419192709005e-13	7.18680135816039e-12
NEMP2-DT	211.44437487046	-2.19757516050198	0.301956212446224	-7.27779416326251	3.39322529522823e-13	7.32982712628266e-12
SV2B	1257.62284197691	1.28032921724217	0.176008578594216	7.27424326398285	3.4836772545197e-13	7.51883833204302e-12
FLG	98.562012352951	3.51796545924629	0.484350229741767	7.26326786532527	3.77848621661848e-13	8.14822074215406e-12
LINC01978	125.500572935418	-2.89873034956537	0.399329610703918	-7.25899174983702	3.89986258778785e-13	8.40285113246878e-12
RAD18	2900.24531562295	0.976727689051807	0.134609592949895	7.25600358523756	3.9869452001749e-13	8.58322234641203e-12
ZNF724	571.483544892521	1.5886608147164	0.218985161371291	7.25465051955195	4.02700231767303e-13	8.66213640426493e-12
C1orf56	473.50164899293	-1.58918033945301	0.219260406116142	-7.24791296159154	4.23242434137795e-13	9.09631925115727e-12
MUC5B	108.655616038446	-3.17457164460903	0.438335608350428	-7.24233118216376	4.41037252452383e-13	9.47077297256096e-12
CIPC	6101.94396599749	-0.869779817544222	0.120102099166217	-7.24200345857798	4.42104573156391e-13	9.48569441377168e-12
ADAMTS9	634.622241410271	1.59110982962746	0.219794500406161	7.23907935224598	4.51740679002239e-13	9.6842858693847e-12
VSNL1	724.11510970593	1.49215322928662	0.206135300338574	7.23870791094866	4.529793946952e-13	9.70267386383292e-12
CA12	15560.908179365	0.927522261197226	0.128150378746933	7.23776449407819	4.56140598739784e-13	9.7621754358864e-12
EHBP1	8377.24061472032	0.831924818796918	0.11499764423926	7.234277052372	4.68015486605738e-13	1.00079079873005e-11
PLOD2	20337.0197000543	1.02854002168586	0.14226464645575	7.22976542176821	4.83829023322835e-13	1.03373805083775e-11
SIAE	5576.92309778284	-0.923651616485492	0.127777516232597	-7.2285926641753	4.88024788711469e-13	1.04182861013443e-11
BGN	135.648837842295	-3.38273602999584	0.468143706090025	-7.22584963973718	4.9797848687273e-13	1.06218727836471e-11
ZFP62	3778.65355336482	-1.02332501178112	0.141630227006865	-7.22532917871773	4.99889472036411e-13	1.0653711358848e-11
HS6ST3	343.853390532301	1.93367283411633	0.267746199554716	7.22203653061067	5.12147095020282e-13	1.09058212508165e-11
SLC35F3	706.90996925939	1.43084251678774	0.198132534677587	7.22164342729522	5.13630085938755e-13	1.09282631818615e-11
LOC105377869	75.7466307624818	4.38209828576894	0.60710594766858	7.21801244510478	5.27528897283761e-13	1.12146126511042e-11
ARHGAP19	1311.68286952857	1.14162540193045	0.158366497520811	7.20875576464921	5.6465433310736e-13	1.19938419979802e-11
EBP	5192.66268287687	0.957326556782866	0.132892121266734	7.20378715952147	5.85627568099833e-13	1.24289690869721e-11
GIPC1	13286.0906716035	0.82234588748957	0.114162382346096	7.20329998892752	5.87724697237261e-13	1.24587337844982e-11
PAK1	2845.11900946551	0.93029719520806	0.129149930094094	7.20323421414381	5.88008403053512e-13	1.24587337844982e-11
WDR31	880.566332365849	-1.33729295282758	0.185658430739819	-7.20297455654817	5.89129695575484e-13	1.24721156167219e-11
PRXL2A	3096.89203412585	1.26801624387049	0.176127539638816	7.19942063842375	6.04689388759742e-13	1.2790888166888e-11
C11orf54	3290.86820438352	-0.945665728488317	0.131358627631083	-7.19911394890783	6.06050887064098e-13	1.28090489558078e-11
ASMTL	2298.27826684333	-0.968760904486521	0.134648114367345	-7.19476027598548	6.25706006166936e-13	1.32134996393528e-11
C1orf226	2628.38839900154	-0.98192008072017	0.136541555028159	-7.19136442028706	6.41470133665716e-13	1.3535179257828e-11
LMO4	3858.45863632858	-0.988545459213301	0.137473898548603	-7.19078653948122	6.44191297149852e-13	1.35813443342818e-11
COL6A1	3587.07426937016	-1.04982817831209	0.146039522104522	-7.18865799602331	6.54312414950759e-13	1.37833156194921e-11
SERPINB3	1067.18507684358	1.40651688151878	0.195663361796641	7.1884530072657	6.55295327240071e-13	1.37926127224381e-11
MYEOV	365.466019644386	1.90463448490633	0.265020070013146	7.18675564764531	6.63489979187785e-13	1.39535613459575e-11
CPLX3	107.57010867783	-3.65708388304229	0.509146518592793	-7.18277303191613	6.83114556599552e-13	1.43544237025391e-11
PRIM1	847.524621174626	1.30585172131172	0.181832632097675	7.18161369742621	6.88933553873644e-13	1.4464764839286e-11
BCL2L12	1367.47163195323	1.15869745144352	0.161347761636693	7.18136675519904	6.90179291827932e-13	1.44789836938005e-11
H3C10	2061.77801635206	1.08206196412149	0.150724423509567	7.17907515534673	7.0184559413057e-13	1.47116078940884e-11
INTS6L	1194.36089251296	1.15301468124567	0.160630944504599	7.17803586850392	7.07200093271548e-13	1.48116545850656e-11
MTHFR	7132.13051339074	-0.856826687593054	0.119410789132295	-7.17545452818152	7.20673484676606e-13	1.50814398584583e-11
CTSD	105679.603919884	-0.764657956435572	0.106578803327476	-7.17457817654483	7.25304673930814e-13	1.51658944463629e-11
PFKP	27103.5455249609	0.8844923944475	0.12344691960098	7.16496124250377	7.78085641293264e-13	1.62561813883977e-11
SLC45A3	2048.73214518464	1.27078093097353	0.177369469337429	7.16459791936335	7.80151888817051e-13	1.62859904134366e-11
MAN1B1	6987.4807930889	-0.854391067965043	0.119269004588482	-7.16356333242638	7.8606521602796e-13	1.63959942029485e-11
TAPT1-AS1	359.004268474287	-1.72708908536374	0.241106805670689	-7.16317019986011	7.88323736564128e-13	1.64296472363463e-11
RUSC2	4563.46911730863	0.893085493593203	0.124830158986092	7.1544048397207	8.40367181380821e-13	1.74999765947725e-11
FER1L4	730.063686048756	1.80785722317154	0.252721737254249	7.15354857406964	8.4562841392811e-13	1.7595150691112e-11
EDA2R	2818.81677189177	0.949711198284561	0.132780027162041	7.15251546925473	8.52019262741724e-13	1.77136543538826e-11
ULBP2	223.748659880988	2.09789318795423	0.293320752989904	7.15221533617991	8.53884774104381e-13	1.77379587495028e-11
ZNF204P	1093.98388718963	-1.14310883737444	0.159851657101822	-7.15106028989308	8.61101571386539e-13	1.78732965118764e-11
MICALL1	20006.1405653301	0.78396803006608	0.109731948024128	7.14439180368601	9.03952256345648e-13	1.87474397920285e-11
PLEKHG4	5071.63740340766	-0.932599942221311	0.13058861433695	-7.14151036027518	9.23109163570669e-13	1.91291653196239e-11
INPP5D	11445.9694798862	0.999948641471243	0.140048027784543	7.14004086519246	9.33031763197907e-13	1.93190674350604e-11
TJP3	3474.70015195576	-1.19967939402838	0.168033715017165	-7.13951598288375	9.36601283256534e-13	1.93772229747989e-11
GJA5	101.410999411704	4.39214773086603	0.615212234979491	7.1392398933881	9.38484235794815e-13	1.94004192509922e-11
C21orf62-AS1	84.6720892255445	-3.7013466997268	0.518562489185336	-7.13770621076281	9.49011912751491e-13	1.96021373835807e-11
TEDC2	506.5144528727	1.61122418768201	0.225831073330509	7.13464344795435	9.70383686468923e-13	2.00111188072798e-11
SLC2A3	165.990997183133	2.48289900162302	0.348002560727895	7.13471474586192	9.69880845554729e-13	2.00111188072798e-11
H2BC4	8495.53449238369	0.901201915710087	0.126380664350325	7.13085281156594	9.97489428821564e-13	2.05534472275304e-11
ULK1	7756.26345140169	-0.891561028455087	0.125100609722343	-7.12675206327035	1.02764959468849e-12	2.11577848646132e-11
ZBTB22	1788.15121569823	-1.07083707858534	0.150302210333594	-7.12455975337042	1.044138857099e-12	2.14799098647798e-11
RHBDF2	8225.01413910464	0.857368616087406	0.12040096245076	7.12094487150005	1.07189662615687e-12	2.20331422719638e-11
FBLN1	26137.133844486	0.774714583365823	0.108860236159839	7.11659840814886	1.106232013666e-12	2.27205781645529e-11
SDC4	41787.2618238383	0.947814218475272	0.133238035171926	7.11369105114951	1.12979906013032e-12	2.31859165700234e-11
SOX15	1311.55741828478	1.22384774240263	0.172105183203484	7.11104523188966	1.15167384707829e-12	2.36158047805071e-11
CMTM4	15620.7484035781	-0.900138067703565	0.126597170033787	-7.11025426131823	1.15829365682019e-12	2.37324399452105e-11
DHFR	3345.42870211029	1.11687600899555	0.157086375720133	7.10994829357697	1.16086437232191e-12	2.3765991828211e-11
VANGL2	762.769996270147	1.66593095290057	0.234388878784345	7.10755118391666	1.18119937970017e-12	2.41628801624128e-11
EVA1A	256.446020029088	1.98259650368512	0.279114306807661	7.10317047650064	1.21926849344828e-12	2.49216131550086e-11
PIAS3	7247.09898344807	1.04902492766366	0.147697532866746	7.10252166913374	1.22500815383188e-12	2.50188513727268e-11
EHD4	7554.25876977181	0.828323881157917	0.116648252244231	7.10103979460937	1.23821713991163e-12	2.52683606724915e-11
BDNF-AS	223.535349302958	-2.20637864565406	0.310795152098035	-7.09914112482069	1.25534572048445e-12	2.55769158474383e-11
IFI44L	7632.21493353636	-0.947857364603652	0.13351533282457	-7.09923979929011	1.25444984322215e-12	2.55769158474383e-11
FBXL16	16439.689443692	-0.816216030512228	0.114989429988259	-7.09818311644443	1.26407629295705e-12	2.57342086562991e-11
SPIRE1	8835.05135363713	-0.859462024046459	0.121112333652778	-7.09640379410477	1.28045007934066e-12	2.60467273327859e-11
FBXO5	1120.76847280831	1.22110636988341	0.172097344425556	7.09543993232054	1.28940650080684e-12	2.62079846468863e-11
HIVEP3	689.918686093935	-1.7423213880118	0.245630408059329	-7.09326423294856	1.30985018349753e-12	2.66022842689913e-11
CENPP	593.23169862792	1.56204585468564	0.22022041653609	7.09310189879535	1.31138822279303e-12	2.66122990104326e-11
ADGRB2	360.908521503622	1.81868449475237	0.256614786803833	7.08721628010722	1.36836448819909e-12	2.7746422599884e-11
TAF15	6278.19692044437	-1.00652837569493	0.142105980747609	-7.08294169182511	1.41126067303028e-12	2.85934660467264e-11
BLVRB	3082.73929557622	-0.931207327281107	0.131527361164614	-7.07995141874436	1.44205006243819e-12	2.91940627902828e-11
LCAL1	260.174711151409	-2.20463416503139	0.31184597933447	-7.06962510703662	1.55352818765119e-12	3.14259379532173e-11
KIF18B	1819.37141194264	3.69736921040311	0.523042731328025	7.06896203492848	1.56096842931332e-12	3.15513840934537e-11
CACNA2D3	837.100180200996	-1.26067382190282	0.178365617080288	-7.06791949333683	1.57273739608618e-12	3.17640571003354e-11
EP300-AS1	198.590142170867	-2.22567878064075	0.315081164605099	-7.06382681881432	1.61978598406983e-12	3.2688359304509e-11
ZSWIM7	563.232274687581	-1.40781213140816	0.199314555371657	-7.06326805276736	1.62631564355977e-12	3.27941463263502e-11
RBMS1	5868.74898634235	0.850715544773047	0.120550123362405	7.05694462224292	1.70203412402281e-12	3.42938331254848e-11
C5orf34	341.127573425815	1.74990347718936	0.248000328703723	7.05605305580024	1.71298443802052e-12	3.44871839268828e-11
RFWD3	6277.91081813592	0.885968723518327	0.125638250437602	7.05174356083814	1.76689613891746e-12	3.55444793569905e-11
MOCOS	25079.4585389711	-0.870404619682033	0.12349723127626	-7.04796869279573	1.81548471291211e-12	3.64931054999571e-11
ARPC2	21719.9271728528	0.8282633102737	0.11752902057688	7.04730887918786	1.82411110646364e-12	3.66375880594764e-11
S100A6	202509.268835419	0.891438807931326	0.126573677848829	7.04284510872789	1.88353575014559e-12	3.78013305632055e-11
DHX15	21560.0481464319	0.781481840769453	0.110979525287766	7.04167582933065	1.89941326477306e-12	3.80899661631814e-11
E2F2	802.056181441819	1.52968348281608	0.217248830852649	7.04115864197033	1.90647790357917e-12	3.82015572371001e-11
GJB2	3509.25030958384	0.884180432959224	0.125600029107475	7.03965149723522	1.92721241529863e-12	3.85866712207747e-11
RMI2	309.881898181576	1.90183775436649	0.270237790540675	7.03764544019329	1.95515419068139e-12	3.91153707213462e-11
TTLL1	586.252755934701	-1.58664602314634	0.225491162879898	-7.03640002065813	1.97270080287597e-12	3.94354348882616e-11
TMEM97	3560.804144616	0.894161716163572	0.127295720187	7.0242873432825	2.15161605785701e-12	4.29783198129431e-11
OSER1	5756.93027888905	-0.928448454952095	0.132251299331971	-7.0203352227304	2.21336554134815e-12	4.41771109773156e-11
SNHG32	10507.0723794042	-0.814311129674632	0.11601885581947	-7.01878262738374	2.23809657328023e-12	4.46357427786225e-11
SOGA1	15837.2291460276	0.773983076326865	0.110289060063621	7.01776836143483	2.25439879698049e-12	4.48905618150892e-11
LAMB3	197273.536717695	1.09338105183886	0.155800275191407	7.01783774448149	2.25327990689126e-12	4.48905618150892e-11
KRCC1	1260.39317572534	-1.11125112425844	0.158422489668876	-7.01447835203891	2.3080845927451e-12	4.59236706312752e-11
PPP6R1	16777.2674411833	0.778701122930699	0.111087951601873	7.0097711921224	2.38708176525516e-12	4.74583906303813e-11
MTUS1	5211.57627527456	-0.836341033791144	0.119426717605773	-7.00296424918839	2.50602797773432e-12	4.97843373923071e-11
PGP	2873.22697622396	1.20653711242253	0.172418101865293	6.99774037278968	2.60123539378197e-12	5.163543492505e-11
MAPK3	2125.88379047921	-1.04844928620903	0.14987785520572	-6.99535821866377	2.64582029440431e-12	5.24795570544306e-11
HROB	853.790191091847	1.54876057645045	0.221415704196203	6.99480907225103	2.6562040495416e-12	5.26445173025101e-11
ECM1	245.256866998509	2.10451671884551	0.301108833484418	6.98922278198265	2.76413202358351e-12	5.47409909616057e-11
CELSR1	31299.197250388	-0.853742908874999	0.122157646635752	-6.98886178955853	2.77125250743824e-12	5.48393619731447e-11
ARHGAP45	10783.0691564418	0.960248536231104	0.137442582308779	6.98654318116498	2.81741717065504e-12	5.5709612191182e-11
SRGAP1	8777.16752577003	0.907642419268253	0.129917113649547	6.98631915204514	2.82191745419707e-12	5.57553093277664e-11
ZNF664	15552.7054353248	-0.783178827367918	0.112156188322012	-6.98293013595761	2.89086193550063e-12	5.7073233932814e-11
MTA2	23138.7017910161	0.770604928968051	0.110388067926987	6.9808716054143	2.93354322799782e-12	5.78710138889608e-11
NKX1-2	197.22833471198	2.28404782930845	0.327430062633569	6.97568149649275	3.04391629759239e-12	6.00019042314884e-11
FKBP11	850.31831448019	1.24177076914582	0.17805091943661	6.97424519387511	3.07517348074806e-12	6.05711664405968e-11
CTXN1	440.200296379921	1.60793823583771	0.230635235359035	6.97178049717596	3.1295458715123e-12	6.15474629190844e-11
TRIAP1	5350.7236604929	0.895754566088501	0.128482920961922	6.97177927916174	3.12957297315118e-12	6.15474629190844e-11
LOC107985005	103.856835384632	-3.59764004353298	0.516204648963087	-6.96940651495418	3.18280785559189e-12	6.25461037547950e-11
SCEL	679.071071473273	1.81400821992652	0.260315075833733	6.96851004159725	3.2031512225054e-12	6.28973441285795e-11
CRNDE	1721.68530317116	-1.04480488977704	0.149939760586106	-6.96816431941039	3.21103059852123e-12	6.30034878914782e-11
TERC	15638.9385648716	-0.843539563212847	0.121064086674929	-6.96771095690704	3.22139202025638e-12	6.31581308482598e-11
PIGV	2253.61170158213	-1.02484191890117	0.147093454183395	-6.96728433355985	3.23117226647799e-12	6.3301150217432e-11
TTYH3	8155.14905352935	0.83885208886228	0.120402904889788	6.96704194662188	3.23674189777244e-12	6.33615239450181e-11
ECH1	8817.92452741461	-0.86600055043931	0.124337129966572	-6.96493919935371	3.28545611391493e-12	6.42657421729535e-11
EI24	18938.3898614962	0.80134828065123	0.11514541931823	6.95944558972444	3.41614420760782e-12	6.67708063540721e-11
AHCYL1	24050.4303876159	-0.788805658393822	0.113363951702317	-6.95817009330402	3.44720869066547e-12	6.73263120658499e-11
E2F8	229.568204861528	2.07034402905197	0.297642479524326	6.95580829846824	3.50546272200926e-12	6.8411589734967e-11
RBCK1	10263.5680911059	-0.88290022335489	0.126956804379631	-6.95433559208699	3.54227468766901e-12	6.90770687178824e-11
CASP2	5970.3908099412	0.829962357896562	0.119362404627342	6.95329790387322	3.56844023539794e-12	6.95340749159256e-11
C2orf68	2488.38011505417	-0.929274428397969	0.13365050530654	-6.95301844363842	3.57551921910756e-12	6.96187488319812e-11
MID1	1583.65185510729	1.12920598608755	0.162415279529756	6.9525846912739	3.5865338428367e-12	6.97798654769787e-11
LPCAT4	2831.9332527972	0.904177396549988	0.130133301444775	6.94808620477286	3.70274736862479e-12	7.19859312856001e-11
DBF4	1495.62071637613	1.05632230839333	0.152077794455951	6.94593390292292	3.75964777247197e-12	7.30363916623311e-11
