Locus,GSK_rep1,GSK_rep2,LLY_rep1,LLY_rep2
L1FLnI_10p11.22u,13.00857929,13.50094466,12.7419085,13.61664556
L1FLnI_12q13.11a,11.54311096,12.64908779,11.56876238,12.7596139
L1FLnI_12q23.3d,11.49471539,12.04618182,11.071708,12.21198828
L1FLnI_Xq13.1a,11.48729208,12.14704372,11.67960224,12.37203871
L1FLnI_Xq23d,11.37062482,12.27308186,12.01741652,12.45626087
L1FLnI_Xq13.3pa,11.18551291,12.61004381,11.36089455,12.76798522
L1FLnI_14q32.12f,11.07799037,11.22381628,10.48761327,11.45921852
L1FLnI_3q21.1c,10.69767812,10.78601846,10.44329957,10.82022562
L1FLnI_6p22.3e,10.57780005,11.91044776,11.43614948,12.14485989
L1FLnI_2q32.1f,10.50355333,10.85920238,11.00967835,11.19636479
L1FLnI_8q24.12o,10.42527681,10.70045038,10.39292878,11.08432414
L1FLnI_Xq28sa,10.38448585,10.64854546,10.32057782,10.69259718
L1FLnI_8q23.1b,10.34347551,11.41069129,10.33312246,11.29713971
L1FLnI_9q22.32c,10.22769832,9.617649906,9.699475198,9.744060774
L1FLnI_18q21.32b,10.06590829,10.29609583,9.999710678,10.49391274
L1FLnI_1p31.1rc,10.04820982,11.10447495,10.5658737,11.28028716
L1FLnI_6q24.2g,9.991305111,10.39523103,10.11154857,10.73797493
L1FLnI_6q25.3e,9.955039786,10.50511646,10.05461059,10.6718251
L1FLnI_1q24.3e,9.943597078,10.17136487,9.639007652,10.34287019
L1FLnI_6q21f,9.90478549,10.75157792,9.793260035,10.8124317
L1FLnI_1p22.1d,9.90478549,11.07774006,9.805316254,11.03063203
L1FLnI_4q35.2k,9.87162513,10.50633209,10.22807918,10.54452828
L1FLnI_12p13.32g,9.867594163,10.21067547,9.882265853,10.29892061
L1FLnI_5q33.1a,9.840429249,10.541147,9.592222815,10.50500812
L1FLnI_20q13.13,9.805737419,9.756954407,9.70913292,9.884509615
L1FLnI_8p23.1h,9.778802021,9.590393151,9.651305683,9.710901424
L1FLnI_3q26.32p,9.752811726,9.176222485,9.342090064,9.191624348
L1FLnI_6q15i,9.668821222,9.704955779,9.448429478,9.634645655
L1FLnI_Xq23ab,9.595971125,9.490720843,9.696241532,9.468855229
L1FLnI_20p11.23d,9.591089734,9.267974401,8.879230577,9.242243783
L1FLnI_9p11.2d,9.589458926,9.940836236,9.842842705,10.01443
L1FLnI_Xq23bb,9.577991333,9.110575415,9.524550748,9.103096887
L1FLnI_13q34a,9.524374595,9.383644453,9.141100335,9.466018627
L1FLnI_5p13.2v,9.508928628,10.07306019,9.781102185,10.20168233
L1FLnI_1q32.2g,9.481053868,9.948011813,9.473832666,9.901404209
L1FLnI_19q13.11a,9.41996806,9.85945491,9.773962487,10.13182047
L1FLnI_4q31.1e,9.390301146,9.209451997,9.36941911,9.393227089
L1FLnI_14q11.2j,9.380903652,10.32807148,9.377517831,10.16717431
L1FLnI_5p12k,9.350413367,9.154670569,9.297256745,9.387241876
L1FLnI_10p12.33a,9.340751402,10.31702973,9.61066131,10.44865758
L1FLnI_2q11.1b,9.325156314,9.550875685,9.047749455,9.703695563
L1FLnI_10q22.2e,9.319264395,8.448375392,9.109029526,8.425633619
L1FLnI_6q22.1ka,9.263080075,10.17900827,9.418651623,10.31477105
L1FLnI_3q13.33d,9.261032431,9.865151897,9.004818339,9.981045105
L1FLnI_14q11.2c,9.256928398,9.765102931,9.326835332,9.930501777
L1FLnI_1q21.2f,9.24039444,10.03818435,9.150584089,9.892981649
L1FLnI_1q32.1k,9.234144994,9.488261663,9.839915331,9.53260294
L1FLnI_15q22.2a,9.185310816,10.14037971,8.909342053,10.0771099
L1FLnI_15q11.1f,9.141458747,9.02152623,9.018695902,8.969247915
L1FLnI_19q13.31b,9.136999276,9.885850413,9.305769866,10.01443
L1FLnI_3q12.1c,9.10539065,9.964027521,9.150584089,10.0771099
L1FLnI_10q26.12g,9.080059784,9.206462582,9.003074212,9.399187561
L1FLnI_15q11.1e,9.070737076,9.560271803,9.291553277,9.399187561
L1FLnI_4q13.2o,9.032831372,9.018120092,9.321247898,9.359996666
L1FLnI_6q14.1ia,9.008623943,9.247760653,9.358549569,9.408082326
L1FLnI_15q11.2h,9.003733288,9.581191873,9.40682995,9.44888083
L1FLnI_7q33b,8.976533992,9.550875685,8.883029096,9.570069795
L1FLnI_20q11.22,8.951353927,8.91200305,8.752068834,8.856770389
L1FLnI_7p15.3g,8.948811556,8.531990934,8.780860136,8.543413297
L1FLnI_Xq25q,8.946264694,9.160861205,9.089438896,9.268531289
L1FLnI_7q22.1f,8.941157428,8.871048935,9.259774433,9.124844516
L1FLnI_3q26.2a,8.915346057,9.299177161,9.502503604,9.538015314
L1FLnI_2q14.1ga,8.891713879,9.313140043,8.997829132,9.5244461
L1FLnI_12p11.23e,8.856879512,9.068385911,9.172473206,9.21884236
L1FLnI_3p21.2m,8.851444853,9.592684327,8.964159588,9.762672206
L1FLnI_10q22.2f,8.851444853,8.061433009,8.890596232,8.135220372
L1FLnI_4q12eb,8.815611043,9.139076671,8.962365531,9.463176434
L1FLnI_2p13.1a,8.815611043,9.004414476,8.828916554,8.969247915
L1FLnI_9p21.1z,8.810018198,8.588220978,8.650975228,8.543413297
L1FLnI_14q11.2d,8.793108235,9.427947025,9.181753468,9.577973313
L1FLnI_22q11.1c,8.790270515,8.89353168,8.594165001,9.177820196
L1FLnI_10q22.2g,8.77886342,8.326918149,8.626254286,7.992500061
L1FLnI_16p11.2l,8.767365304,9.233146764,9.242140687,9.616853957
L1FLnI_8q24.13n,8.767365304,9.362315644,8.558971378,9.004870984
L1FLnI_10q25.3l,8.761581656,9.380995542,8.745823706,9.128437438
L1FLnI_18p11.22g,8.741154096,9.626622202,8.815064873,9.950932132
L1FLnI_6q25.3i,8.729349849,8.915669085,8.470823161,8.895246497
L1FLnI_2q36.2,8.717448098,9.502954231,8.762417605,9.681859411
L1FLnI_7p15.3e,8.717448098,9.285077741,8.729036479,9.554131614
L1FLnI_8q22.3j,8.705447216,9.3406666,8.570798385,9.265271442
L1FLnI_12q21.31ea,8.702431312,9.110575415,8.884924608,9.31025196
L1FLnI_2p13.2a,8.699409082,8.761226545,8.884924608,8.834942407
L1FLnI_9q13d,8.675000265,9.519908477,8.561344561,9.471686262
L1FLnI_1p34.2b,8.668832895,7.839771991,8.844585715,7.665838071
L1FLnI_16p12.2b,8.634432194,9.651012018,8.56371384,9.614294272
L1FLnI_2q11.2e,8.634432194,8.126215629,9.100899093,8.359866999
L1FLnI_1p32.3h,8.621716344,8.90094866,8.279361035,8.706191058
L1FLnI_8p21.2m,8.599189895,8.468490866,8.287987719,8.803816905
L1FLnI_Xq21.1pc,8.56306372,8.889808828,8.473345998,8.953128375
L1FLnI_11q22.2a,8.553051821,9.285077741,8.999579613,9.300730704
L1FLnI_1q42.12a,8.553051821,8.473476135,9.258313163,8.781165469
L1FLnI_15q23j,8.553051821,9.659779762,9.081196902,9.892981649
L1FLnI_6q22.1v,8.54633835,8.126215629,7.144747012,8.372050183
L1FLnI_10q23.31a,8.526008117,8.50789802,8.720568948,8.734765568
L1FLnI_22q12.1c,8.515734364,8.966037916,8.101528338,9.000956063
L1FLnI_11q14.1s,8.487973911,8.81718366,9.072907514,8.928605926
L1FLnI_Xq21.1oc,8.487973911,9.045146472,8.400980182,9.307085189
L1FLnI_16q12.1n,8.480949375,8.707245679,8.662073303,8.865409845
L1FLnI_11p15.2f,8.477424216,8.789476699,8.264867321,8.861096591
L1FLnI_1q42.2c,8.452503487,9.265104015,8.612589169,9.491349384
L1FLnI_5q13.3b,8.448907915,9.310358263,8.947932119,9.275028955
L1FLnI_6q14.2j,8.448907915,8.930240684,8.659860517,9.181283645
L1FLnI_20p11.21u,8.430794139,7.915076444,7.887244305,7.63578441
L1FLnI_1q42.12b,8.427143879,8.08769723,8.51312166,8.284519805
L1FLnI_8q21.3da,8.423484342,8.624524103,8.220489264,8.611774659
L1FLnI_12p13.33a,8.397603802,8.871048935,8.190124867,8.949070164
L1FLnI_1q44b,8.390123106,7.824225568,8.498334223,8.258501351
L1FLnI_1q31.2m,8.371249531,9.402051823,8.393006525,9.399187561
L1FLnI_11p12ma,8.348269713,7.605124152,8.193190303,7.798322339
L1FLnI_1p22.2q,8.32491712,8.417665295,8.190124867,8.290951587
L1FLnI_5q31.1d,8.297184808,8.270736893,8.313561825,8.62200969
L1FLnI_8q23.1y,8.29317907,9.253564985,8.733251657,9.713295399
L1FLnI_6q24.2j,8.277043697,8.483395198,8.071851586,8.554143923
L1FLnI_Xq26.3h,8.272981431,8.769354689,8.143341879,8.758152276
L1FLnI_9p11.2f,8.252496315,8.855863193,8.319183778,8.861096591
L1FLnI_9p21.1w,8.248364068,7.784606952,8.261950981,7.807333662
L1FLnI_14q12ya,8.248364068,9.495626659,8.754144542,9.710901424
L1FLnI_5q22.1j,8.21062999,8.126215629,7.225135395,8.177498595
L1FLnI_6q14.1b,8.193536343,7.792618596,8.174698947,7.919609777
L1FLnI_4p15.31r,8.193536343,8.407281301,8.165363379,8.341396697
L1FLnI_1q44c,8.193536343,7.816388796,8.50574692,8.076844242
L1FLnI_3q13.33x,8.189231012,8.637905329,8.608005171,8.916186447
L1FLnI_1q42.2b,8.176237181,8.417665295,8.101528338,8.681938298
L1FLnI_16p12.3b,8.167508971,8.041415195,8.114523979,8.039118107
L1FLnI_5p13.3x,8.167508971,8.282149944,8.610298993,8.632172516
L1FLnI_1q24.3l,8.154316563,8.132536263,8.296563007,8.384131135
L1FLnI_Xq26.2a,8.13205677,8.659934824,8.04833871,8.652285584
L1FLnI_5q31.1l,8.13205677,8.685933136,8.071851586,8.843713314
L1FLnI_9p21.3i,8.127563178,8.844367947,8.214467428,9.238923887
L1FLnI_5q33.1b,8.118533662,8.23006304,8.051721321,8.290951587
L1FLnI_15q21.2m,8.113997559,8.034680183,8.333143346,8.477294397
L1FLnI_12p13.2d,8.109447107,7.74386415,8.055095995,7.877458571
L1FLnI_2q35h,8.104882213,8.422829344,7.986050153,8.211805547
L1FLnI_5p13.1r,8.086476367,8.642338259,8.055095995,8.878272691
L1FLnI_13q31.3m,8.077184356,7.451508831,8.127403259,7.665838071
L1FLnI_9p21.1la,8.077184356,8.468490866,7.781138836,8.596284458
L1FLnI_1p22.2r,8.063132794,8.402061085,7.89480082,8.258501351
L1FLnI_11q13.5b,8.058418264,9.273698087,7.975401217,9.156862936
L1FLnI_9p21.3f,8.053688227,6.872078382,8.455592621,7.173893704
L1FLnI_8q11.21f,8.053688227,8.801416401,7.772958305,8.632172516
L1FLnI_5q15z,8.044181222,9.129638722,8.623985749,9.319710756
L1FLnI_2p23.3a,8.034610944,8.601942086,7.864333346,8.390133808
L1FLnI_19q11c,8.034610944,8.235944446,8.044948123,8.05432753
L1FLnI_7q32.3a,8.034610944,8.386285909,8.007114266,8.303729565
L1FLnI_2q22.3d,8.034610944,8.370335972,7.97183397,8.570091445
L1FLnI_1p11.2g,8.034610944,8.628998336,7.793322906,8.706191058
L1FLnI_5q15o,8.029801813,8.259232615,7.793322906,8.316395107
L1FLnI_6q16.3c,8.024976543,8.473476135,7.950242555,8.64728358
L1FLnI_7q32.1,8.024976543,9.893304103,8.214467428,9.869562748
L1FLnI_13q14.11g,8.024976543,8.560380327,7.856614444,8.64728358
L1FLnI_22q11.23b,8.020135026,8.396821874,7.617127396,8.163543447
L1FLnI_7p21.1k,7.990738478,7.944126913,7.924635666,7.584251787
L1FLnI_10q22.3h,7.975811681,9.097725041,7.946612242,9.146268945
L1FLnI_1q42.12d,7.975811681,7.667479663,8.235434522,7.486550951
L1FLnI_2q31.1ba,7.970801439,7.768448303,7.982509265,7.798322339
L1FLnI_2q37.1e,7.970801439,8.728247557,7.735557922,8.585864337
L1FLnI_1q25.1o,7.960728261,8.194260681,7.756456078,8.471644984
L1FLnI_9p21.1aa,7.960728261,7.915076444,8.014067609,7.21522883
L1FLnI_9p11.2e,7.950583993,8.588220978,8.226486006,8.821685139
L1FLnI_18q12.2j,7.950583993,7.958434881,7.789273025,7.960559806
L1FLnI_8q11.23n,7.945484884,9.362315644,7.978959635,9.21884236
L1FLnI_Xq13.1ja,7.94036762,8.304708085,7.844957764,8.616901264
L1FLnI_7q11.21v,7.94036762,8.23006304,7.909795669,8.353736524
L1FLnI_7q11.23a,7.94036762,7.892896599,7.975401217,7.860245649
L1FLnI_9p21.1v,7.94036762,7.649938662,8.162238012,7.605087569
L1FLnI_12q23.3g,7.935232072,10.05821654,7.931998593,9.890868301
L1FLnI_15q22.31a,7.924905594,8.107085361,7.82135673,8.106328434
L1FLnI_10q23.31m,7.919714396,7.915076444,8.226486006,7.743033513
L1FLnI_4q24za,7.919714396,8.668653159,7.875834494,8.627100064
L1FLnI_12q24.22a,7.898760022,7.267934931,7.025384231,7.440893814
L1FLnI_8q21.11n,7.898760022,8.000523633,7.644303002,7.789254113
L1FLnI_2q22.3s,7.898760022,9.160861205,6.665133898,9.764981839
L1FLnI_1p12u,7.893473335,7.862780632,7.864333346,7.825188439
L1FLnI_19q13.2d,7.882841245,8.282149944,8.00012713,8.000375461
L1FLnI_9p21.1y,7.882841245,7.727237668,7.920940009,7.902897374
L1FLnI_11p15.3c,7.877495551,7.929675079,7.82135673,8.156514782
L1FLnI_2q12.2b,7.872129894,8.188206047,7.442276078,8.113606004
L1FLnI_10q23.33a,7.866744123,7.420777739,8.133799914,7.497741408
L1FLnI_6p22.1b,7.861338085,8.711470617,8.041549523,8.781165469
L1FLnI_4q24qa,7.850464596,8.048118809,8.124194234,8.251922573
L1FLnI_6q16.3na,7.839508175,8.027913478,7.565927219,8.06187234
L1FLnI_8q24.22g,7.828467542,7.993593859,7.789273025,8.008207957
L1FLnI_2p21b,7.828467542,8.453430664,7.752300713,8.64728358
L1FLnI_7q33c,7.817341386,8.138829247,7.243060937,7.984581282
L1FLnI_Xq13.2ia,7.81174582,7.958434881,7.801388565,7.594707522
L1FLnI_1q25.1h,7.800488856,8.321397677,7.931998593,8.499673003
L1FLnI_11q13.5h,7.794827111,8.270736893,7.731341534,8.33518689
L1FLnI_11q13.5c,7.794827111,8.488329227,7.797361398,8.454562542
L1FLnI_2q11.1e,7.794827111,7.658735971,8.187052885,7.228745474
L1FLnI_2q14.1ha,7.789142956,8.027913478,7.898564227,8.365971478
L1FLnI_10p11.22f,7.783436212,8.000523633,7.697156972,8.091661888
L1FLnI_Xq26.2d,7.766178623,7.577547475,7.630779557,7.159844947
L1FLnI_12p12.1h,7.754557238,8.224157497,8.503280258,8.538017855
L1FLnI_21q22.3b,7.748711077,7.147798797,7.532366735,7.173893704
L1FLnI_Xq26.2e,7.742841012,7.335448267,7.362613063,7.463904313
L1FLnI_14q22.3j,7.736946846,7.623218326,7.457690199,7.594707522
L1FLnI_6q16.2d,7.731028378,7.824225568,7.813402748,7.944319531
L1FLnI_3p12.3t,7.725085407,7.877917521,7.80540447,7.834033278
L1FLnI_1q32.3d,7.719117728,7.577547475,6.848857316,7.877458571
L1FLnI_9q22.32b,7.707107411,7.109693172,7.860479079,7.319942209
L1FLnI_21q22.13b,7.701064352,7.752105731,7.561180703,8.000375461
L1FLnI_2q14.2m,7.701064352,8.194260681,7.789273025,8.258501351
L1FLnI_13q22.3a,7.694995739,8.241801913,7.512830473,8.390133808
L1FLnI_4q26ua,7.694995739,7.958434881,7.848853843,8.149451609
L1FLnI_16p12.3a,7.694995739,7.389372444,7.580073196,7.497741408
L1FLnI_15q26.1c,7.694995739,7.658735971,6.997443684,7.552419139
L1FLnI_6p12.3h,7.688901354,8.014283776,7.939323991,8.271569371
L1FLnI_Xq22.1fb,7.688901354,7.632180524,7.688482074,7.440893814
L1FLnI_6q22.1u,7.676634382,8.61553373,7.841051089,8.347579832
L1FLnI_3q13.2m,7.670461343,7.279410924,7.447432576,7.131325457
L1FLnI_12q12db,7.664261632,8.113490428,7.657700148,8.310076266
L1FLnI_3p14.3l,7.651781254,7.244702679,7.537209469,7.605087569
L1FLnI_6q13m,7.639191349,7.577547475,8.024434978,7.894467715
L1FLnI_6q24.3g,7.639191349,6.841320203,7.946612242,7.21522883
L1FLnI_7q21.3b,7.639191349,7.577547475,7.38429384,7.563108752
L1FLnI_4p14p,7.632854716,7.520749823,7.351648209,7.894467715
L1FLnI_4q13.2b,7.632854716,7.420777739,7.797361398,7.357313206
L1FLnI_1q32.3e,7.620096846,7.030282237,7.138371567,7.405669467
L1FLnI_3q22.3e,7.613675101,8.583618077,7.594080967,8.516231672
L1FLnI_4q28.1a,7.613675101,8.000523633,7.289791086,8.365971478
L1FLnI_7q22.1e,7.613675101,8.463488278,7.9060616,8.184425737
L1FLnI_1p31.3y,7.613675101,8.976605988,7.756456078,9.008775301
L1FLnI_3q13.13c,7.600744697,7.184912912,7.575373362,7.042175166
L1FLnI_12q15k,7.600744697,7.410385683,7.617127396,7.228745474
L1FLnI_5p13.1b,7.594235509,7.267934931,7.603344031,7.508845135
L1FLnI_6q16.2a,7.587696638,7.389372444,7.679754415,7.25540096
L1FLnI_2q14.2l,7.581127811,7.623218326,7.565927219,8.142353588
L1FLnI_2p14w,7.581127811,7.549429959,7.318240098,7.91127787
L1FLnI_4q28.2l,7.581127811,7.641087072,7.551640262,8.084272147
L1FLnI_12q13.11y,7.574528751,7.847482558,7.714351024,8.218569864
L1FLnI_12p12.2b,7.567899175,7.221086333,7.312595405,7.072515915
L1FLnI_14q24.2c,7.554547333,7.399917628,7.421462349,7.552419139
L1FLnI_19q13.31d,7.554547333,8.094189022,7.537209469,8.06187234
L1FLnI_5q14.1c,7.554547333,8.138829247,7.447432576,8.310076266
L1FLnI_4q26wa,7.541069954,7.290795499,7.772958305,7.131325457
L1FLnI_12q23.1b,7.527464639,7.832019812,7.701474836,8.17053794
L1FLnI_8q24.3c,7.527464639,7.244702679,7.431907036,7.145656478
L1FLnI_8q23.1e,7.527464639,7.520749823,7.57065807,7.486550951
L1FLnI_1p22.1c,7.527464639,7.368046049,7.598719978,7.281568223
L1FLnI_11q21b,7.520613237,8.813257989,7.743953726,8.794799012
L1FLnI_8q21.13ja,7.520613237,7.530373781,7.260764319,7.704954757
L1FLnI_5q23.3c,7.513728919,7.701931163,7.163704146,7.685529698
L1FLnI_5q14.1h,7.513728919,7.929675079,7.705779747,8.460279234
L1FLnI_13q14.2w,7.506811367,7.586798755,7.532366735,7.798322339
L1FLnI_6q14.1a,7.506811367,7.057247423,7.112580889,6.995416173
L1FLnI_5q13.2j,7.492875252,7.461607691,7.666562576,7.497741408
L1FLnI_13q14.2u,7.485856026,7.676170394,7.688482074,8.05432753
L1FLnI_1p22.2t,7.485856026,7.209130074,7.777054396,7.294474348
L1FLnI_9p21.1ca,7.485856026,7.221086333,7.362613063,7.417507479
L1FLnI_3q11.1j,7.478802237,7.346396944,7.57065807,6.897016928
L1FLnI_3q22.2b,7.471713541,7.641087072,7.099508464,7.452445281
L1FLnI_5q31.3a,7.464589586,8.386285909,7.551640262,8.396111559
L1FLnI_3p25.1i,7.464589586,8.380988872,7.426694217,8.245313583
L1FLnI_14q12ra,7.45743002,7.641087072,8.014067609,7.927893656
L1FLnI_5q13.3h,7.45023448,7.847482558,7.598719978,8.372050183
L1FLnI_12q24.13b,7.45023448,6.429021058,6.229464549,6.530846218
L1FLnI_12q12cb,7.443002602,7.313296193,7.176203732,7.508845135
L1FLnI_1p21.2c,7.443002602,7.816388796,7.580073196,7.851561228
L1FLnI_2q31.1s,7.443002602,7.623218326,7.131967496,7.381695592
L1FLnI_15q21.3aa,7.443002602,7.855151958,7.421462349,7.54164921
L1FLnI_1q42.3d,7.443002602,7.586798755,7.768850496,7.733608107
L1FLnI_4p13e,7.435734013,7.346396944,6.939860177,7.519863474
L1FLI_16p12.3b,7.435734013,8.541516374,7.254887533,8.471644984
L1FLnI_1q42.12c,7.435734013,7.290795499,7.902317803,7.268544488
L1FLnI_4q28.1la,7.428428335,8.458468252,7.718617544,8.499673003
L1FLnI_9p24.2c,7.428428335,7.549429959,7.266617032,7.344964386
L1FLnI_15q13.1a,7.421085187,6.777726234,6.872160822,6.265088303
L1FLnI_8q23.1c,7.421085187,6.825687268,7.546846123,6.79128618
L1FLnI_2p16.1x,7.421085187,6.365090217,7.278251031,6.93057943
L1FLnI_18p11.31l,7.413704177,7.043828658,7.157413049,7.294474348
L1FLnI_18p11.21k,7.413704177,7.623218326,7.400341535,7.594707522
L1FLnI_5q14.1f,7.413704177,7.951298701,7.389663091,8.297354755
L1FLnI_7q22.2a,7.413704177,7.160277743,7.163704146,7.530797739
L1FLnI_Xp11.23d,7.413704177,7.096761572,7.219109866,7.116848958
L1FLnI_1q42.12i,7.413704177,7.451508831,7.378904367,7.39373273
L1FLnI_9p21.1ba,7.413704177,7.378748978,7.306928337,7.332508022
L1FLnI_Xq22.3aa,7.406284912,6.946178404,7.603344031,6.616221142
L1FLnI_7q36.1o,7.398826988,7.290795499,7.405651028,7.242135392
L1FLnI_10q11.21i,7.398826988,7.172648488,7.488029503,7.173893704
L1FLnI_1q25.1i,7.383793527,7.693395519,7.151094088,7.508845135
L1FLnI_1q42.12g,7.383793527,7.302090114,7.362613063,7.417507479
L1FLnI_Xq27.3c,7.383793527,6.343112371,7.537209469,6.29145224
L1FLnI_6q25.2b,7.383793527,6.408034083,7.589426899,6.845136751
L1FLnI_1p21.3b,7.376217154,8.270736893,7.498001468,8.278059154
L1FLnI_7q31.1y,7.376217154,7.290795499,6.990371972,7.429248398
L1FLnI_9q22.33c,7.376217154,6.988851811,7.301238717,6.862641771
L1FLnI_12p12.3ga,7.376217154,7.002796411,7.278251031,7.131325457
L1FLnI_12p11.22h,7.368600449,7.586798755,7.266617032,7.573719245
L1FLnI_8q11.21d,7.368600449,7.979633287,7.389663091,8.278059154
L1FLnI_8q11.21b,7.368600449,7.632180524,7.025384231,7.851561228
L1FLnI_7p21.1g,7.360942979,7.4310949,7.467874874,7.714569571
L1FLnI_8p11.21k,7.360942979,6.711140533,6.792945047,6.342726556
L1FLnI_Xq21.2r,7.360942979,6.988851811,7.675370597,6.79128618
L1FLnI_9q32a,7.360942979,7.016605674,6.976122196,7.294474348
L1FLnI_3q13.12i,7.353244301,6.586481572,6.947186961,6.574181156
L1FLnI_1p31.1ab,7.353244301,7.605124152,7.7647309,7.825188439
L1FLnI_1p13.3e,7.353244301,6.856782662,7.594080967,7.268544488
L1FLnI_14q23.3q,7.337721512,8.483395198,7.237110718,8.284519805
L1FLnI_9p24.1l,7.337721512,7.399917628,7.507904504,7.173893704
L1FLnI_3p24.3d,7.337721512,7.667479663,7.306928337,7.761700682
L1FLnI_11p14.3e,7.337721512,7.471635839,7.551640262,7.369556338
L1FLnI_2q11.2f,7.32989648,7.030282237,7.488029503,6.995416173
L1FLnI_2p15a,7.32989648,7.043828658,7.329463073,7.087447353
L1FLnI_6p21.31,7.32989648,7.109693172,7.447432576,6.636779814
L1FLnI_11q22.3z,7.322028396,7.784606952,7.373494517,7.486550951
L1FLnI_4q31.3a,7.322028396,8.310292811,7.066292986,7.992500061
L1FLnI_9q33.2b,7.322028396,8.100651645,7.507904504,8.120846939
L1FLnI_15q13.2c,7.322028396,6.659058144,7.340598656,6.552680647
L1FLnI_2q33.3i,7.314116778,7.539933541,7.025384231,7.242135392
L1FLnI_2p13.1c,7.306161138,7.4310949,7.335041702,7.594707522
L1FLnI_5q31.3b,7.298160979,7.900327984,7.335041702,8.046742926
L1FLnI_1p22.1g,7.298160979,7.586798755,7.421462349,7.552419139
L1FLnI_9p24.1e,7.298160979,7.324415125,7.522631896,7.54164921
L1FLnI_7p14.2e,7.298160979,7.441338245,7.248986474,7.645872416
L1FLnI_8q22.3l,7.298160979,6.931664437,7.231135608,6.79128618
L1FLnI_4p16.2m,7.298160979,6.761371323,7.289791086,7.228745474
L1FLnI_5q31.1a,7.290115796,7.378748978,6.81717805,7.475272389
L1FLnI_17p13.3a,7.290115796,6.917000676,6.917650385,7.057426329
L1FLnI_5p14.2b,7.290115796,7.368046049,7.410940897,6.979482042
L1FLnI_21p11.2k,7.282025073,7.558863875,7.340598656,7.645872416
L1FLnI_3q25.33h,7.273888288,6.931664437,6.947186961,7.552419139
L1FLnI_Xq13.2ja,7.265704907,7.002796411,7.705779747,6.809464704
L1FLnI_4q21.21l,7.25747439,7.070540945,7.395012273,7.417507479
L1FLnI_Xq13.2ga,7.25747439,6.693992287,7.200879198,6.636779814
L1FLnI_9p21.1x,7.25747439,7.197072846,7.194750207,6.657043011
L1FLnI_9p21.1ha,7.25747439,6.251557751,7.254887533,6.210808316
L1FLnI_10q21.1pa,7.249196185,7.718851646,7.318240098,8.128051608
L1FLnI_7p22.1f,7.249196185,7.109693172,7.301238717,7.307264988
L1FLnI_11p15.4da,7.249196185,6.529483216,7.138371567,6.439944577
L1FLnI_Xq21.1wb,7.24086973,6.872078382,7.099508464,7.429248398
L1FLnI_12p11.21d,7.24086973,7.302090114,7.125534536,7.102223962
L1FLnI_Xq25fc,7.24086973,7.832019812,6.976122196,7.665838071
L1FLnI_9q22.32d,7.24086973,7.641087072,7.099508464,7.344964386
L1FLnI_4q12fb,7.24086973,7.461607691,7.312595405,7.665838071
L1FLnI_5p12j,7.232494454,7.88542658,7.603344031,7.919609777
L1FLnI_Xp11.21ob,7.232494454,7.441338245,7.335041702,7.344964386
L1FLnI_4p15.31o,7.232494454,8.224157497,7.603344031,8.232003849
L1FLnI_11p13u,7.224069776,7.511060794,7.493024162,7.752397437
L1FLnI_2q33.1t,7.224069776,7.511060794,7.635301553,7.417507479
L1FLnI_11q22.3aa,7.207069831,7.256366027,6.954476169,7.369556338
L1FLnI_Xq13.2z,7.207069831,7.701931163,7.57065807,8.076844242
L1FLnI_8q22.2h,7.198493348,7.792618596,7.457690199,8.191319687
L1FLnI_11q22.3a,7.198493348,6.809879987,7.260764319,6.772871273
L1FLnI_4p15.2x,7.189865028,7.501305801,7.447432576,7.655889975
L1FLnI_6q14.2h,7.189865028,7.043828658,7.278251031,7.131325457
L1FLnI_2q34ba,7.189865028,6.365090217,7.346134102,6.696716823
L1FLnI_14q24.1e,7.181184233,7.511060794,7.00448042,7.307264988
L1FLnI_3q13.33i,7.181184233,7.684808803,7.46279159,7.486550951
L1FLnI_1p33n,7.172450314,6.298088408,6.801068861,6.29145224
L1FLnI_9p11.2c,7.172450314,7.147798797,7.144747012,7.39373273
L1FLnI_13q22.1a,7.16366261,7.122508522,7.194750207,7.39373273
L1FLnI_4q24cb,7.16366261,7.481594263,7.603344031,7.733608107
L1FLnI_Xq11.1s,7.16366261,7.313296193,6.848857316,7.357313206
L1FLnI_5q13.2a,7.154820448,7.016605674,6.726219428,7.173893704
L1FLnI_2p14a,7.154820448,6.659058144,7.362613063,6.963367365
L1FLnI_4p15.31p,7.154820448,6.872078382,7.112580889,6.772871273
L1FLnI_Xq11.2fa,7.154820448,7.735574981,6.895087791,7.405669467
L1FLnI_8p21.2p,7.145923139,8.041415195,7.329463073,8.407993118
L1FLnI_Xq22.3z,7.136969985,6.693992287,7.011482528,6.845136751
L1FLnI_6q22.31ta,7.136969985,7.290795499,7.225135395,7.497741408
L1FLnI_5p13.2b,7.136969985,6.251557751,7.666562576,6.392181168
L1FLnI_Xp11.22ka,7.136969985,7.847482558,7.169967626,8.069377774
L1FLnI_Xq13.2ea,7.136969985,6.38672721,7.066292986,6.716143447
L1FLnI_13q32.1f,7.136969985,6.693992287,7.219109866,6.862641771
L1FLnI_15q13.2e,7.127960272,6.567737633,6.801068861,6.879933423
L1FLnI_10q11.22c,7.127960272,6.825687268,7.254887533,6.809464704
L1FLnI_4q26b,7.127960272,6.931664437,6.91016928,6.879933423
L1FLnI_3p22.2e,7.127960272,7.784606952,6.91016928,7.552419139
